"","PSID","Gene","Module"
"WDCP","WDCP","WDCP","grey"
"MVB12A","MVB12A","MVB12A","grey"
"HSP90B1","HSP90B1","HSP90B1","grey"
"DAB2","DAB2","DAB2","grey"
"ERVFRD-1","ERVFRD-1","ERVFRD-1","grey"
"LEKR1","LEKR1","LEKR1","grey"
"WDR92","WDR92","WDR92","grey"
"GCNT2","GCNT2","GCNT2","grey"
"ZBTB46","ZBTB46","ZBTB46","grey"
"TM6SF1","TM6SF1","TM6SF1","blue"
"ARHGAP18","ARHGAP18","ARHGAP18","grey"
"FRZB","FRZB","FRZB","grey"
"AK4","AK4","AK4","green"
"MITD1","MITD1","MITD1","grey"
"COL19A1","COL19A1","COL19A1","brown"
"PLCL1","PLCL1","PLCL1","grey"
"NXT1","NXT1","NXT1","grey"
"DNAJC19","DNAJC19","DNAJC19","grey"
"PHLDB1","PHLDB1","PHLDB1","turquoise"
"SRP54","SRP54","SRP54","grey"
"GSTP1","GSTP1","GSTP1","grey"
"EPHA6","EPHA6","EPHA6","pink"
"EPB41","EPB41","EPB41","grey"
"DHRS11","DHRS11","DHRS11","grey"
"TXNL4B","TXNL4B","TXNL4B","grey"
"TRAF2","TRAF2","TRAF2","grey"
"LSM7","LSM7","LSM7","tan"
"PDE7B","PDE7B","PDE7B","grey"
"NDUFB2","NDUFB2","NDUFB2","grey"
"FTH1","FTH1","FTH1","magenta"
"ACSL5","ACSL5","ACSL5","grey"
"BBOF1","BBOF1","BBOF1","grey"
"DUSP28","DUSP28","DUSP28","grey"
"TMEM98","TMEM98","TMEM98","grey"
"EFS","EFS","EFS","grey"
"CCSER1","CCSER1","CCSER1","pink"
"CDK2AP2","CDK2AP2","CDK2AP2","grey"
"SNRPE","SNRPE","SNRPE","purple"
"GPD1","GPD1","GPD1","grey"
"KIF13B","KIF13B","KIF13B","magenta"
"RBP1","RBP1","RBP1","grey"
"TMEM144","TMEM144","TMEM144","grey"
"SCO1","SCO1","SCO1","grey"
"IDUA","IDUA","IDUA","grey"
"LHX6","LHX6","LHX6","green"
"RRP1B","RRP1B","RRP1B","grey"
"GLS2","GLS2","GLS2","blue"
"KCNN1","KCNN1","KCNN1","grey"
"SLC16A1","SLC16A1","SLC16A1","grey"
"PDPN","PDPN","PDPN","grey"
"TBATA","TBATA","TBATA","grey"
"DPP8","DPP8","DPP8","brown"
"LYN","LYN","LYN","grey"
"ZCCHC7","ZCCHC7","ZCCHC7","grey60"
"WWP1","WWP1","WWP1","grey"
"CDKN2AIP","CDKN2AIP","CDKN2AIP","grey"
"BECN1","BECN1","BECN1","grey"
"OLFM3","OLFM3","OLFM3","blue"
"HMGCS1","HMGCS1","HMGCS1","grey"
"DTWD1","DTWD1","DTWD1","grey"
"TLE2","TLE2","TLE2","grey"
"NEDD9","NEDD9","NEDD9","grey"
"ERRFI1","ERRFI1","ERRFI1","salmon"
"CFP","CFP","CFP","grey"
"PCDH15","PCDH15","PCDH15","green"
"CYP7B1","CYP7B1","CYP7B1","grey"
"BEND3","BEND3","BEND3","grey"
"FBLL1","FBLL1","FBLL1","grey"
"SLC9A5","SLC9A5","SLC9A5","grey"
"CD83","CD83","CD83","grey"
"PITPNM3","PITPNM3","PITPNM3","blue"
"PPFIBP2","PPFIBP2","PPFIBP2","magenta"
"NME5","NME5","NME5","grey"
"NEK1","NEK1","NEK1","grey"
"LPCAT2","LPCAT2","LPCAT2","grey"
"USP49","USP49","USP49","grey"
"DPY19L1","DPY19L1","DPY19L1","blue"
"CD46","CD46","CD46","grey60"
"RPS18","RPS18","RPS18","tan"
"C3orf58","C3orf58","C3orf58","grey"
"SHROOM1","SHROOM1","SHROOM1","grey"
"F11R","F11R","F11R","grey"
"SGK3","SGK3","SGK3","grey"
"CMC4","CMC4","CMC4","grey"
"MCM6","MCM6","MCM6","greenyellow"
"IAH1","IAH1","IAH1","grey"
"CEP152","CEP152","CEP152","turquoise"
"AQP4","AQP4","AQP4","grey"
"MAST1","MAST1","MAST1","brown"
"AVPI1","AVPI1","AVPI1","grey"
"CPQ","CPQ","CPQ","grey"
"RMND1","RMND1","RMND1","grey"
"C1orf52","C1orf52","C1orf52","grey"
"PAFAH2","PAFAH2","PAFAH2","grey"
"ARID3A","ARID3A","ARID3A","grey"
"ZNF768","ZNF768","ZNF768","grey"
"ANXA11","ANXA11","ANXA11","grey"
"WDR54","WDR54","WDR54","grey"
"HOOK2","HOOK2","HOOK2","grey"
"VCPKMT","VCPKMT","VCPKMT","grey"
"RNASEL","RNASEL","RNASEL","grey"
"PDGFRB","PDGFRB","PDGFRB","brown"
"LRRC8C","LRRC8C","LRRC8C","grey"
"LRRK2","LRRK2","LRRK2","blue"
"FAXC","FAXC","FAXC","brown"
"LBR","LBR","LBR","grey"
"ACAA2","ACAA2","ACAA2","grey"
"CCDC191","CCDC191","CCDC191","grey"
"BCL7C","BCL7C","BCL7C","blue"
"CLN3","CLN3","CLN3","grey"
"FAM227A","FAM227A","FAM227A","grey"
"VEGFB","VEGFB","VEGFB","grey"
"BMP2K","BMP2K","BMP2K","grey"
"NR1D1","NR1D1","NR1D1","grey"
"S100A13","S100A13","S100A13","grey"
"LYPD6","LYPD6","LYPD6","grey"
"IGSF3","IGSF3","IGSF3","greenyellow"
"CDKL4","CDKL4","CDKL4","blue"
"GARNL3","GARNL3","GARNL3","blue"
"PES1","PES1","PES1","grey"
"MZT2A","MZT2A","MZT2A","grey"
"MZT2B","MZT2B","MZT2B","grey"
"OSBPL10","OSBPL10","OSBPL10","blue"
"CNPY4","CNPY4","CNPY4","grey"
"APEH","APEH","APEH","grey"
"ZNF692","ZNF692","ZNF692","grey"
"P3H1","P3H1","P3H1","grey"
"SMIM10L2A","SMIM10L2A","SMIM10L2A","grey"
"SMIM10","SMIM10","SMIM10","grey"
"SMIM10L2B","SMIM10L2B","SMIM10L2B","grey"
"MANBA","MANBA","MANBA","grey"
"B3GALT6","B3GALT6","B3GALT6","grey"
"KHK","KHK","KHK","grey"
"ING2","ING2","ING2","grey"
"RNF217","RNF217","RNF217","grey"
"TMEM164","TMEM164","TMEM164","blue"
"ARPP19","ARPP19","ARPP19","blue"
"MOSPD1","MOSPD1","MOSPD1","grey"
"SCUBE1","SCUBE1","SCUBE1","grey"
"ZNF839","ZNF839","ZNF839","grey"
"PGM3","PGM3","PGM3","grey"
"PKD1L3","PKD1L3","PKD1L3","grey"
"ITGA8","ITGA8","ITGA8","grey"
"TTLL12","TTLL12","TTLL12","grey"
"C1orf174","C1orf174","C1orf174","grey"
"FLNA","FLNA","FLNA","turquoise"
"CEMIP2","CEMIP2","CEMIP2","turquoise"
"TTC23","TTC23","TTC23","grey"
"ITGAM","ITGAM","ITGAM","yellow"
"HPS3","HPS3","HPS3","grey"
"DCUN1D3","DCUN1D3","DCUN1D3","grey"
"ITPK1","ITPK1","ITPK1","grey"
"PATJ","PATJ","PATJ","grey"
"BAX","BAX","BAX","grey"
"SLC43A2","SLC43A2","SLC43A2","turquoise"
"ATP2A2","ATP2A2","ATP2A2","grey"
"MTIF3","MTIF3","MTIF3","grey"
"FRAT1","FRAT1","FRAT1","grey"
"FDX1","FDX1","FDX1","grey"
"SDC4","SDC4","SDC4","grey"
"AFF1","AFF1","AFF1","grey"
"APEX1","APEX1","APEX1","grey"
"WNT5B","WNT5B","WNT5B","grey"
"ZNF45","ZNF45","ZNF45","grey"
"ZKSCAN8","ZKSCAN8","ZKSCAN8","brown"
"UBIAD1","UBIAD1","UBIAD1","grey"
"RPL18A","RPL18A","RPL18A","tan"
"BRI3","BRI3","BRI3","purple"
"TMEM123","TMEM123","TMEM123","turquoise"
"KBTBD3","KBTBD3","KBTBD3","grey"
"PTPN14","PTPN14","PTPN14","green"
"RPLP1","RPLP1","RPLP1","tan"
"PLOD2","PLOD2","PLOD2","grey"
"C14orf119","C14orf119","C14orf119","grey"
"SPINT2","SPINT2","SPINT2","grey"
"SLC9A2","SLC9A2","SLC9A2","grey"
"GPX4","GPX4","GPX4","tan"
"SCARA3","SCARA3","SCARA3","grey"
"HAUS6","HAUS6","HAUS6","grey"
"CCDC106","CCDC106","CCDC106","grey"
"C1orf53","C1orf53","C1orf53","grey"
"NUSAP1","NUSAP1","NUSAP1","grey"
"CD3EAP","CD3EAP","CD3EAP","grey"
"RPAIN","RPAIN","RPAIN","grey"
"MCM8","MCM8","MCM8","grey"
"NEUROD2","NEUROD2","NEUROD2","greenyellow"
"ADAT1","ADAT1","ADAT1","grey"
"SMAD7","SMAD7","SMAD7","grey"
"ERCC2","ERCC2","ERCC2","grey"
"ZNF367","ZNF367","ZNF367","blue"
"ZNF579","ZNF579","ZNF579","turquoise"
"RNASEH1","RNASEH1","RNASEH1","grey"
"MARCH9","MARCH9","MARCH9","grey"
"C1GALT1","C1GALT1","C1GALT1","grey"
"ZSCAN29","ZSCAN29","ZSCAN29","grey"
"THG1L","THG1L","THG1L","grey"
"PDIA5","PDIA5","PDIA5","grey"
"TRNAU1AP","TRNAU1AP","TRNAU1AP","grey"
"RPF1","RPF1","RPF1","grey"
"CPSF7","CPSF7","CPSF7","grey"
"ACVR1C","ACVR1C","ACVR1C","grey"
"C18orf21","C18orf21","C18orf21","grey"
"NT5C","NT5C","NT5C","grey"
"UQCRB","UQCRB","UQCRB","purple"
"RPL17","RPL17","RPL17","tan"
"RGCC","RGCC","RGCC","grey"
"ANKRD49","ANKRD49","ANKRD49","grey"
"SLC1A1","SLC1A1","SLC1A1","brown"
"CROCC","CROCC","CROCC","grey"
"BCAT2","BCAT2","BCAT2","grey"
"CAMK2N1","CAMK2N1","CAMK2N1","blue"
"METTL23","METTL23","METTL23","grey"
"RNF43","RNF43","RNF43","grey"
"CENPP","CENPP","CENPP","grey"
"PSME2","PSME2","PSME2","tan"
"WDHD1","WDHD1","WDHD1","grey"
"CGRRF1","CGRRF1","CGRRF1","grey"
"PLEKHF2","PLEKHF2","PLEKHF2","grey"
"IPP","IPP","IPP","grey"
"ATP8A1","ATP8A1","ATP8A1","brown"
"COX7C","COX7C","COX7C","purple"
"FAT3","FAT3","FAT3","grey"
"VAT1","VAT1","VAT1","grey"
"MPPE1","MPPE1","MPPE1","grey"
"WRN","WRN","WRN","grey"
"HDAC10","HDAC10","HDAC10","grey"
"TIMM10","TIMM10","TIMM10","grey"
"SLC8A1","SLC8A1","SLC8A1","grey"
"FAM19A1","FAM19A1","FAM19A1","pink"
"MATN4","MATN4","MATN4","grey"
"ERF","ERF","ERF","grey"
"CDH22","CDH22","CDH22","grey"
"DDX39A","DDX39A","DDX39A","grey"
"CTU1","CTU1","CTU1","grey"
"MRPS6","MRPS6","MRPS6","grey"
"GRIK3","GRIK3","GRIK3","blue"
"GSAP","GSAP","GSAP","grey"
"ST6GAL2","ST6GAL2","ST6GAL2","grey"
"TXNL4A","TXNL4A","TXNL4A","grey"
"VAMP7","VAMP7","VAMP7","grey"
"CACNB4","CACNB4","CACNB4","grey"
"DYRK1B","DYRK1B","DYRK1B","turquoise"
"MAP4K4","MAP4K4","MAP4K4","turquoise"
"L3MBTL2","L3MBTL2","L3MBTL2","grey"
"DDX59","DDX59","DDX59","grey"
"RPP25","RPP25","RPP25","grey"
"DST","DST","DST","brown"
"KCTD21","KCTD21","KCTD21","grey"
"CCDC130","CCDC130","CCDC130","grey"
"C1orf35","C1orf35","C1orf35","grey"
"RPS16","RPS16","RPS16","tan"
"KLHDC8B","KLHDC8B","KLHDC8B","grey"
"SLC26A4","SLC26A4","SLC26A4","grey"
"SLC12A2","SLC12A2","SLC12A2","turquoise"
"CCND2","CCND2","CCND2","grey"
"PARD3","PARD3","PARD3","grey"
"TXNDC17","TXNDC17","TXNDC17","purple"
"OSER1","OSER1","OSER1","grey"
"GTF3A","GTF3A","GTF3A","grey"
"ITPR2","ITPR2","ITPR2","turquoise"
"FAM107B","FAM107B","FAM107B","grey"
"MOCS1","MOCS1","MOCS1","grey"
"LZTS1","LZTS1","LZTS1","red"
"RCN1","RCN1","RCN1","blue"
"SLC22A15","SLC22A15","SLC22A15","grey"
"SKAP2","SKAP2","SKAP2","yellow"
"ALG3","ALG3","ALG3","grey"
"NUPL2","NUPL2","NUPL2","grey"
"RPL29","RPL29","RPL29","grey"
"FOSL1","FOSL1","FOSL1","grey"
"UQCR11","UQCR11","UQCR11","grey"
"RRP8","RRP8","RRP8","grey"
"POLR2F","POLR2F","POLR2F","grey"
"CFAP74","CFAP74","CFAP74","grey"
"SBNO2","SBNO2","SBNO2","grey"
"SLC38A3","SLC38A3","SLC38A3","grey"
"CDK5RAP1","CDK5RAP1","CDK5RAP1","grey"
"PDRG1","PDRG1","PDRG1","grey"
"HPS4","HPS4","HPS4","midnightblue"
"GHR","GHR","GHR","grey"
"KCNF1","KCNF1","KCNF1","green"
"OLFML3","OLFML3","OLFML3","grey"
"NKAIN1","NKAIN1","NKAIN1","turquoise"
"BAG2","BAG2","BAG2","grey"
"MCM4","MCM4","MCM4","grey"
"RP2","RP2","RP2","grey"
"FLNB","FLNB","FLNB","grey60"
"SLC26A11","SLC26A11","SLC26A11","grey"
"ZFAT","ZFAT","ZFAT","grey"
"GCFC2","GCFC2","GCFC2","grey"
"KNDC1","KNDC1","KNDC1","midnightblue"
"HMGXB4","HMGXB4","HMGXB4","grey"
"POLM","POLM","POLM","grey"
"NXN","NXN","NXN","turquoise"
"B9D2","B9D2","B9D2","grey"
"TMEM218","TMEM218","TMEM218","grey"
"TOMM40L","TOMM40L","TOMM40L","grey"
"PRKD1","PRKD1","PRKD1","grey"
"TSPAN4","TSPAN4","TSPAN4","grey"
"MAN1A1","MAN1A1","MAN1A1","grey"
"RB1","RB1","RB1","greenyellow"
"DIS3L2","DIS3L2","DIS3L2","grey"
"MAML3","MAML3","MAML3","grey"
"SLC7A2","SLC7A2","SLC7A2","grey"
"INTU","INTU","INTU","grey"
"VAV3","VAV3","VAV3","grey"
"CCDC77","CCDC77","CCDC77","grey"
"PQLC2","PQLC2","PQLC2","grey"
"CECR2","CECR2","CECR2","grey"
"THSD7B","THSD7B","THSD7B","pink"
"BEND4","BEND4","BEND4","grey"
"ZNF791","ZNF791","ZNF791","grey"
"PIGF","PIGF","PIGF","grey"
"WDR78","WDR78","WDR78","grey"
"MAF","MAF","MAF","grey"
"AFAP1L2","AFAP1L2","AFAP1L2","greenyellow"
"SALL1","SALL1","SALL1","magenta"
"TAGAP","TAGAP","TAGAP","grey"
"CLIC4","CLIC4","CLIC4","turquoise"
"ESRRG","ESRRG","ESRRG","blue"
"ZNF511","ZNF511","ZNF511","grey"
"CD9","CD9","CD9","turquoise"
"MRO","MRO","MRO","grey"
"FARP2","FARP2","FARP2","grey"
"KLHL13","KLHL13","KLHL13","red"
"DCBLD1","DCBLD1","DCBLD1","grey"
"FHL2","FHL2","FHL2","grey"
"COPRS","COPRS","COPRS","grey"
"ZFP14","ZFP14","ZFP14","grey"
"RAB34","RAB34","RAB34","grey"
"DISC1","DISC1","DISC1","grey"
"AHR","AHR","AHR","grey"
"GRIP2","GRIP2","GRIP2","grey"
"POLR2D","POLR2D","POLR2D","grey"
"VCL","VCL","VCL","brown"
"ZNF335","ZNF335","ZNF335","turquoise"
"NDRG1","NDRG1","NDRG1","magenta"
"GGH","GGH","GGH","grey"
"ZFAND2B","ZFAND2B","ZFAND2B","grey"
"FEZF2","FEZF2","FEZF2","green"
"ISM1","ISM1","ISM1","grey"
"DENND6B","DENND6B","DENND6B","grey"
"HOMER3","HOMER3","HOMER3","midnightblue"
"ETV1","ETV1","ETV1","green"
"ADRA1D","ADRA1D","ADRA1D","grey"
"VSIG2","VSIG2","VSIG2","grey"
"TIMM17B","TIMM17B","TIMM17B","grey"
"MTFR1","MTFR1","MTFR1","grey"
"SPARC","SPARC","SPARC","turquoise"
"ETAA1","ETAA1","ETAA1","grey"
"IMP3","IMP3","IMP3","grey"
"GSTCD","GSTCD","GSTCD","grey"
"SLC40A1","SLC40A1","SLC40A1","grey"
"ENTPD7","ENTPD7","ENTPD7","grey"
"GOLM1","GOLM1","GOLM1","midnightblue"
"ATG4D","ATG4D","ATG4D","grey"
"ARHGAP29","ARHGAP29","ARHGAP29","black"
"CSF1","CSF1","CSF1","yellow"
"EPB41L5","EPB41L5","EPB41L5","grey"
"IZUMO4","IZUMO4","IZUMO4","grey"
"ATP13A5","ATP13A5","ATP13A5","grey"
"HIRA","HIRA","HIRA","grey"
"NSDHL","NSDHL","NSDHL","green"
"MAPK11","MAPK11","MAPK11","blue"
"PPM1M","PPM1M","PPM1M","grey"
"LRRIQ1","LRRIQ1","LRRIQ1","grey"
"VCAN","VCAN","VCAN","turquoise"
"C4orf3","C4orf3","C4orf3","grey"
"ALS2CL","ALS2CL","ALS2CL","grey"
"PELI3","PELI3","PELI3","grey"
"NBEAL1","NBEAL1","NBEAL1","grey"
"GGACT","GGACT","GGACT","grey"
"CYP2J2","CYP2J2","CYP2J2","grey"
"VPS13B","VPS13B","VPS13B","brown"
"C15orf41","C15orf41","C15orf41","grey"
"MXRA7","MXRA7","MXRA7","grey"
"FAM214A","FAM214A","FAM214A","midnightblue"
"TSTD2","TSTD2","TSTD2","grey"
"NMRK1","NMRK1","NMRK1","grey"
"ECI1","ECI1","ECI1","grey"
"CTSZ","CTSZ","CTSZ","yellow"
"RNF219","RNF219","RNF219","grey"
"INCENP","INCENP","INCENP","grey"
"ABHD11","ABHD11","ABHD11","grey"
"CCDC159","CCDC159","CCDC159","grey"
"ZMAT4","ZMAT4","ZMAT4","blue"
"POLK","POLK","POLK","grey"
"TACO1","TACO1","TACO1","grey"
"DNAJC30","DNAJC30","DNAJC30","grey"
"TARBP2","TARBP2","TARBP2","grey"
"MTLN","MTLN","MTLN","grey"
"E2F5","E2F5","E2F5","grey"
"SENP8","SENP8","SENP8","grey"
"ESAM","ESAM","ESAM","grey"
"CHCHD10","CHCHD10","CHCHD10","grey"
"PACRGL","PACRGL","PACRGL","grey"
"PLSCR3","PLSCR3","PLSCR3","grey"
"SMOC2","SMOC2","SMOC2","grey"
"SWAP70","SWAP70","SWAP70","grey"
"UBXN8","UBXN8","UBXN8","grey"
"TMEM242","TMEM242","TMEM242","grey"
"IFT81","IFT81","IFT81","grey"
"MOV10","MOV10","MOV10","grey"
"CD151","CD151","CD151","grey"
"GHDC","GHDC","GHDC","grey"
"FGF9","FGF9","FGF9","grey"
"DDX31","DDX31","DDX31","grey"
"AFF2","AFF2","AFF2","grey"
"FAM199X","FAM199X","FAM199X","grey"
"ATP11A","ATP11A","ATP11A","brown"
"ANKRD52","ANKRD52","ANKRD52","brown"
"PDE8A","PDE8A","PDE8A","magenta"
"CCND1","CCND1","CCND1","grey"
"ASL","ASL","ASL","grey"
"KEAP1","KEAP1","KEAP1","grey"
"EMC9","EMC9","EMC9","grey"
"TRMT5","TRMT5","TRMT5","grey"
"STOM","STOM","STOM","grey"
"CCDC12","CCDC12","CCDC12","grey"
"TEPSIN","TEPSIN","TEPSIN","grey"
"TTYH1","TTYH1","TTYH1","grey"
"MINDY4","MINDY4","MINDY4","grey"
"PWWP2B","PWWP2B","PWWP2B","grey"
"GFER","GFER","GFER","grey"
"ORAI3","ORAI3","ORAI3","grey"
"DOCK11","DOCK11","DOCK11","greenyellow"
"RGS10","RGS10","RGS10","tan"
"FGF11","FGF11","FGF11","green"
"METTL25","METTL25","METTL25","grey"
"ZNF496","ZNF496","ZNF496","grey"
"SMARCD2","SMARCD2","SMARCD2","grey"
"BCKDHA","BCKDHA","BCKDHA","grey"
"INPP5J","INPP5J","INPP5J","midnightblue"
"RPUSD4","RPUSD4","RPUSD4","grey"
"SERAC1","SERAC1","SERAC1","brown"
"HPS1","HPS1","HPS1","grey"
"CLCN5","CLCN5","CLCN5","turquoise"
"KLHL15","KLHL15","KLHL15","grey"
"CARNMT1","CARNMT1","CARNMT1","grey"
"TRMU","TRMU","TRMU","grey"
"HES6","HES6","HES6","grey"
"SEMA4B","SEMA4B","SEMA4B","grey"
"MMP16","MMP16","MMP16","grey"
"TCEANC2","TCEANC2","TCEANC2","grey"
"MALT1","MALT1","MALT1","grey"
"MIF","MIF","MIF","tan"
"ZBTB20","ZBTB20","ZBTB20","greenyellow"
"TENM1","TENM1","TENM1","grey"
"ZFP30","ZFP30","ZFP30","grey"
"EXOSC5","EXOSC5","EXOSC5","grey"
"MTAP","MTAP","MTAP","grey"
"ESCO1","ESCO1","ESCO1","salmon"
"SLC2A6","SLC2A6","SLC2A6","grey"
"CD320","CD320","CD320","grey"
"ALG14","ALG14","ALG14","grey"
"BBS9","BBS9","BBS9","grey"
"RAPGEF3","RAPGEF3","RAPGEF3","grey"
"ACOT6","ACOT6","ACOT6","grey"
"MCHR1","MCHR1","MCHR1","grey"
"SAMD5","SAMD5","SAMD5","grey"
"ELOVL2","ELOVL2","ELOVL2","grey"
"WNT7B","WNT7B","WNT7B","green"
"TKFC","TKFC","TKFC","grey"
"IL16","IL16","IL16","brown"
"RAD1","RAD1","RAD1","grey"
"RERG","RERG","RERG","grey"
"CCDC57","CCDC57","CCDC57","grey"
"TRMT12","TRMT12","TRMT12","grey"
"SLC7A10","SLC7A10","SLC7A10","grey"
"NDUFA3","NDUFA3","NDUFA3","purple"
"USP27X","USP27X","USP27X","grey"
"AMACR","AMACR","AMACR","grey"
"KCNIP1","KCNIP1","KCNIP1","red"
"PGAP3","PGAP3","PGAP3","grey"
"BLVRA","BLVRA","BLVRA","grey"
"NKTR","NKTR","NKTR","brown"
"NEIL1","NEIL1","NEIL1","grey"
"TMEM39B","TMEM39B","TMEM39B","grey"
"ADRA1A","ADRA1A","ADRA1A","green"
"JAG2","JAG2","JAG2","grey"
"TBCA","TBCA","TBCA","purple"
"POU3F1","POU3F1","POU3F1","grey"
"NFATC2IP","NFATC2IP","NFATC2IP","grey"
"CCDC138","CCDC138","CCDC138","grey"
"WDR46","WDR46","WDR46","grey"
"ARHGAP42","ARHGAP42","ARHGAP42","grey"
"SDHAF4","SDHAF4","SDHAF4","grey"
"MYO1E","MYO1E","MYO1E","grey"
"TUBGCP4","TUBGCP4","TUBGCP4","brown"
"DFFB","DFFB","DFFB","grey"
"FADS6","FADS6","FADS6","grey"
"ZNF518A","ZNF518A","ZNF518A","grey"
"ORAI2","ORAI2","ORAI2","greenyellow"
"CCNJ","CCNJ","CCNJ","grey"
"STRIP2","STRIP2","STRIP2","greenyellow"
"PTPN13","PTPN13","PTPN13","grey"
"SNRPD2","SNRPD2","SNRPD2","tan"
"TBC1D31","TBC1D31","TBC1D31","grey"
"BOLA2B","BOLA2B","BOLA2B","purple"
"BOLA2","BOLA2","BOLA2","purple"
"CHCHD1","CHCHD1","CHCHD1","grey"
"ITGA4","ITGA4","ITGA4","brown"
"LTO1","LTO1","LTO1","grey"
"CHRD","CHRD","CHRD","grey"
"ATG16L2","ATG16L2","ATG16L2","grey"
"CCDC141","CCDC141","CCDC141","grey"
"RPAP2","RPAP2","RPAP2","grey"
"GALNT13","GALNT13","GALNT13","blue"
"USF3","USF3","USF3","brown"
"LTBP1","LTBP1","LTBP1","grey"
"RAB3IL1","RAB3IL1","RAB3IL1","grey"
"STXBP6","STXBP6","STXBP6","grey"
"TLCD1","TLCD1","TLCD1","grey"
"LZTS2","LZTS2","LZTS2","grey"
"ILVBL","ILVBL","ILVBL","grey"
"SPINK8","SPINK8","SPINK8","grey"
"JAG1","JAG1","JAG1","grey"
"MCM7","MCM7","MCM7","grey"
"YJEFN3","YJEFN3","YJEFN3","grey"
"PRPF31","PRPF31","PRPF31","grey"
"FAM173B","FAM173B","FAM173B","brown"
"TBC1D25","TBC1D25","TBC1D25","grey"
"MSN","MSN","MSN","yellow"
"ELP6","ELP6","ELP6","grey"
"TMED5","TMED5","TMED5","grey"
"GUCY1A2","GUCY1A2","GUCY1A2","grey"
"DUS4L","DUS4L","DUS4L","grey"
"RIN2","RIN2","RIN2","grey"
"N4BP2","N4BP2","N4BP2","grey"
"CACNA1H","CACNA1H","CACNA1H","greenyellow"
"EGFR","EGFR","EGFR","grey"
"SNX7","SNX7","SNX7","grey"
"KIAA1217","KIAA1217","KIAA1217","blue"
"TGFBR1","TGFBR1","TGFBR1","grey"
"SEMA3C","SEMA3C","SEMA3C","turquoise"
"CIB1","CIB1","CIB1","grey"
"PRRX1","PRRX1","PRRX1","grey"
"LIN7A","LIN7A","LIN7A","brown"
"ITIH3","ITIH3","ITIH3","grey"
"SETD4","SETD4","SETD4","grey"
"ATOX1","ATOX1","ATOX1","grey"
"FAN1","FAN1","FAN1","grey"
"PLEKHJ1","PLEKHJ1","PLEKHJ1","grey"
"NRIP2","NRIP2","NRIP2","grey"
"CASP2","CASP2","CASP2","grey"
"RADIL","RADIL","RADIL","grey"
"RHBDD1","RHBDD1","RHBDD1","grey"
"ATP23","ATP23","ATP23","grey"
"PRSS36","PRSS36","PRSS36","grey"
"ANAPC10","ANAPC10","ANAPC10","grey"
"RLBP1","RLBP1","RLBP1","grey"
"RBM15","RBM15","RBM15","salmon"
"PRAF2","PRAF2","PRAF2","grey"
"MT-ND2","MT-ND2","MT-ND2","grey"
"PRKD3","PRKD3","PRKD3","turquoise"
"SLC4A2","SLC4A2","SLC4A2","grey"
"SLC35G2","SLC35G2","SLC35G2","grey"
"SUCLG2","SUCLG2","SUCLG2","grey"
"PRDM5","PRDM5","PRDM5","grey"
"SMOX","SMOX","SMOX","grey"
"TMEM67","TMEM67","TMEM67","grey"
"STARD5","STARD5","STARD5","grey"
"SLIT2","SLIT2","SLIT2","green"
"RSRP1","RSRP1","RSRP1","grey"
"TMEM192","TMEM192","TMEM192","grey"
"PDGFB","PDGFB","PDGFB","grey"
"SLC16A4","SLC16A4","SLC16A4","grey"
"SORBS3","SORBS3","SORBS3","magenta"
"DIO2","DIO2","DIO2","grey"
"ELAVL4","ELAVL4","ELAVL4","blue"
"ERAP1","ERAP1","ERAP1","grey"
"NBEAL2","NBEAL2","NBEAL2","grey"
"GAS7","GAS7","GAS7","grey"
"SLC12A9","SLC12A9","SLC12A9","grey"
"PDP2","PDP2","PDP2","grey"
"NAT9","NAT9","NAT9","grey"
"FKBP1B","FKBP1B","FKBP1B","grey"
"GAP43","GAP43","GAP43","green"
"RGS20","RGS20","RGS20","grey"
"DBR1","DBR1","DBR1","grey"
"C6orf120","C6orf120","C6orf120","grey"
"FBXO27","FBXO27","FBXO27","grey"
"PPP1R15A","PPP1R15A","PPP1R15A","grey"
"SYNDIG1","SYNDIG1","SYNDIG1","grey"
"ZBTB34","ZBTB34","ZBTB34","grey"
"CHD7","CHD7","CHD7","grey"
"KIAA1109","KIAA1109","KIAA1109","brown"
"CA12","CA12","CA12","grey"
"METTL7A","METTL7A","METTL7A","grey"
"ING5","ING5","ING5","grey"
"MRPL27","MRPL27","MRPL27","grey"
"TYW1","TYW1","TYW1","grey"
"TYW1B","TYW1B","TYW1B","grey"
"HTR2C","HTR2C","HTR2C","grey"
"CHFR","CHFR","CHFR","grey"
"SLC25A29","SLC25A29","SLC25A29","grey"
"FAM204A","FAM204A","FAM204A","grey"
"MAGEE2","MAGEE2","MAGEE2","grey"
"PLPP1","PLPP1","PLPP1","grey"
"MRPL55","MRPL55","MRPL55","grey"
"NAF1","NAF1","NAF1","grey"
"SCYL3","SCYL3","SCYL3","grey"
"PRMT6","PRMT6","PRMT6","lightcyan"
"RNF138","RNF138","RNF138","grey"
"MSRB1","MSRB1","MSRB1","grey"
"SDCBP2","SDCBP2","SDCBP2","grey"
"BLOC1S5","BLOC1S5","BLOC1S5","grey"
"BLOC1S5-TXNDC5","BLOC1S5-TXNDC5","BLOC1S5-TXNDC5","grey"
"MTRF1L","MTRF1L","MTRF1L","grey"
"RAB27A","RAB27A","RAB27A","grey"
"YPEL2","YPEL2","YPEL2","turquoise"
"CALR","CALR","CALR","grey"
