"","PSID","Gene","Module"
"UBL5","UBL5","UBL5","turquoise"
"PSMB1","PSMB1","PSMB1","turquoise"
"RPL29","RPL29","RPL29","grey"
"SNTB2","SNTB2","SNTB2","grey"
"ZNF496","ZNF496","ZNF496","turquoise"
"GTF2E2","GTF2E2","GTF2E2","yellow"
"PTPRK","PTPRK","PTPRK","grey"
"HEXB","HEXB","HEXB","grey"
"ZRANB1","ZRANB1","ZRANB1","turquoise"
"ZNF32","ZNF32","ZNF32","brown"
"GNB2","GNB2","GNB2","brown"
"CAPN10","CAPN10","CAPN10","grey"
"HEBP1","HEBP1","HEBP1","blue"
"UTS2R","UTS2R","UTS2R","grey"
"EXTL3","EXTL3","EXTL3","grey"
"CHRNA4","CHRNA4","CHRNA4","grey"
"MGEA5","MGEA5","MGEA5","grey"
"UBE2L6","UBE2L6","UBE2L6","turquoise"
"SPOCK2","SPOCK2","SPOCK2","grey"
"JAK1","JAK1","JAK1","grey"
"TTLL1","TTLL1","TTLL1","grey"
"RP9","RP9","RP9","grey"
"CTCF","CTCF","CTCF","brown"
"PAFAH2","PAFAH2","PAFAH2","grey"
"ANKRD12","ANKRD12","ANKRD12","grey"
"NAB1","NAB1","NAB1","grey"
"WDR47","WDR47","WDR47","turquoise"
"ELOF1","ELOF1","ELOF1","yellow"
"NDUFB3","NDUFB3","NDUFB3","turquoise"
"SEC23B","SEC23B","SEC23B","grey"
"PPFIA3","PPFIA3","PPFIA3","yellow"
"NPEPPS","NPEPPS","NPEPPS","grey"
"FOLR1","FOLR1","FOLR1","grey"
"GTF2H1","GTF2H1","GTF2H1","grey"
"TMEM69","TMEM69","TMEM69","grey"
"B4GALT5","B4GALT5","B4GALT5","grey"
"COG1","COG1","COG1","turquoise"
"MUT","MUT","MUT","green"
"GPR19","GPR19","GPR19","grey"
"NDUFB7","NDUFB7","NDUFB7","turquoise"
"NFATC1","NFATC1","NFATC1","grey"
"TCTA","TCTA","TCTA","grey"
"CAPN7","CAPN7","CAPN7","grey"
"MTSS1","MTSS1","MTSS1","grey"
"PVRL2","PVRL2","PVRL2","grey"
"RALGPS1","RALGPS1","RALGPS1","turquoise"
"VPS37C","VPS37C","VPS37C","yellow"
"DHX37","DHX37","DHX37","grey"
"HADHA","HADHA","HADHA","blue"
"FNBP1","FNBP1","FNBP1","grey"
"CNOT2","CNOT2","CNOT2","blue"
"DHX35","DHX35","DHX35","grey"
"TBCC","TBCC","TBCC","turquoise"
"CDR2","CDR2","CDR2","turquoise"
"CDK8","CDK8","CDK8","turquoise"
"NPM1","NPM1","NPM1","turquoise"
"CA12","CA12","CA12","grey"
"CDC34","CDC34","CDC34","grey"
"DGAT1","DGAT1","DGAT1","yellow"
"MAN2B1","MAN2B1","MAN2B1","black"
"FTSJ1","FTSJ1","FTSJ1","turquoise"
"ZNF524","ZNF524","ZNF524","yellow"
"SRPK1","SRPK1","SRPK1","turquoise"
"MAST4","MAST4","MAST4","grey"
"ETFDH","ETFDH","ETFDH","grey"
"RNF168","RNF168","RNF168","grey"
"XPOT","XPOT","XPOT","grey"
"CD40","CD40","CD40","grey"
"ZNF707","ZNF707","ZNF707","turquoise"
"TRAM1L1","TRAM1L1","TRAM1L1","grey"
"UBE2F","UBE2F","UBE2F","magenta"
"ATP6AP1","ATP6AP1","ATP6AP1","turquoise"
"CEP164","CEP164","CEP164","grey"
"SERF2","SERF2","SERF2","grey"
"SCPEP1","SCPEP1","SCPEP1","grey"
"MAP3K3","MAP3K3","MAP3K3","green"
"UBAP2L","UBAP2L","UBAP2L","grey"
"DUS1L","DUS1L","DUS1L","yellow"
"POLG2","POLG2","POLG2","brown"
"PCDHGA8","PCDHGA8","PCDHGA8","grey"
"MYO18A","MYO18A","MYO18A","brown"
"ARHGEF7","ARHGEF7","ARHGEF7","grey"
"RBBP8","RBBP8","RBBP8","grey"
"RAB43","RAB43","RAB43","grey"
"MICAL1","MICAL1","MICAL1","grey"
"DTX3","DTX3","DTX3","grey"
"CIB1","CIB1","CIB1","grey"
"MAPKAPK5","MAPKAPK5","MAPKAPK5","grey"
"TESK1","TESK1","TESK1","yellow"
"DIAPH1","DIAPH1","DIAPH1","yellow"
"B3GALNT2","B3GALNT2","B3GALNT2","grey"
"NRIP1","NRIP1","NRIP1","turquoise"
"SSTR3","SSTR3","SSTR3","grey"
"IDE","IDE","IDE","grey"
"CANX","CANX","CANX","grey"
"IFT122","IFT122","IFT122","grey"
"OXSR1","OXSR1","OXSR1","grey"
"C6orf120","C6orf120","C6orf120","turquoise"
"ZNF500","ZNF500","ZNF500","brown"
"PCBD2","PCBD2","PCBD2","grey"
"PLA2G6","PLA2G6","PLA2G6","grey"
"TCF20","TCF20","TCF20","grey"
"VPS35","VPS35","VPS35","turquoise"
"C8orf56","C8orf56","C8orf56","grey"
"PPP4R1","PPP4R1","PPP4R1","blue"
"GNB2L1","GNB2L1","GNB2L1","grey"
"MANEAL","MANEAL","MANEAL","turquoise"
"RHO","RHO","RHO","grey"
"TCHP","TCHP","TCHP","turquoise"
"ATP7A","ATP7A","ATP7A","grey"
"HMX2","HMX2","HMX2","grey"
"ILF3","ILF3","ILF3","grey"
"POP5","POP5","POP5","grey"
"THOC1","THOC1","THOC1","grey"
"GFOD1","GFOD1","GFOD1","grey"
"CAND1","CAND1","CAND1","turquoise"
"C20orf4","C20orf4","C20orf4","yellow"
"ZNF525","ZNF525","ZNF525","grey"
"PACS1","PACS1","PACS1","grey"
"ARL6IP5","ARL6IP5","ARL6IP5","grey"
"C17orf81","C17orf81","C17orf81","magenta"
"PELO","PELO","PELO","grey"
"ANKS6","ANKS6","ANKS6","grey"
"CDO1","CDO1","CDO1","grey"
"RABL3","RABL3","RABL3","grey"
"XPA","XPA","XPA","turquoise"
"MCCC1","MCCC1","MCCC1","turquoise"
"ACBD6","ACBD6","ACBD6","turquoise"
"TAAR5","TAAR5","TAAR5","grey"
"C19orf6","C19orf6","C19orf6","grey"
"EIF1AX","EIF1AX","EIF1AX","turquoise"
"AMN","AMN","AMN","turquoise"
"DDX56","DDX56","DDX56","grey"
"ETHE1","ETHE1","ETHE1","grey"
"AZI2","AZI2","AZI2","grey"
"SNRPD1","SNRPD1","SNRPD1","turquoise"
"TUSC1","TUSC1","TUSC1","grey"
"FAM50A","FAM50A","FAM50A","brown"
"KIAA2013","KIAA2013","KIAA2013","grey"
"PYCARD","PYCARD","PYCARD","grey"
"RAB8B","RAB8B","RAB8B","blue"
"NTAN1","NTAN1","NTAN1","brown"
"SH3BGRL","SH3BGRL","SH3BGRL","grey"
"ALG12","ALG12","ALG12","brown"
"FKRP","FKRP","FKRP","turquoise"
"TM2D2","TM2D2","TM2D2","turquoise"
"RAB36","RAB36","RAB36","turquoise"
"TIGD5","TIGD5","TIGD5","grey"
"NT5C","NT5C","NT5C","grey"
"VPS33B","VPS33B","VPS33B","turquoise"
"DNTTIP2","DNTTIP2","DNTTIP2","grey"
"CSTF3","CSTF3","CSTF3","grey"
"FBXO7","FBXO7","FBXO7","grey"
"GPKOW","GPKOW","GPKOW","turquoise"
"IKBKAP","IKBKAP","IKBKAP","grey"
"VPS33A","VPS33A","VPS33A","grey"
"RPL26L1","RPL26L1","RPL26L1","turquoise"
"FADD","FADD","FADD","grey"
"ZDHHC13","ZDHHC13","ZDHHC13","grey"
"PAIP2","PAIP2","PAIP2","grey"
"ERH","ERH","ERH","turquoise"
"OAZ3","OAZ3","OAZ3","grey"
"COPG","COPG","COPG","grey"
"TMEM9","TMEM9","TMEM9","turquoise"
"CLK4","CLK4","CLK4","grey"
"FBXL4","FBXL4","FBXL4","grey"
"MRPS24","MRPS24","MRPS24","magenta"
"MCEE","MCEE","MCEE","turquoise"
"C17orf62","C17orf62","C17orf62","grey"
"MOCS2","MOCS2","MOCS2","grey"
"SRP19","SRP19","SRP19","turquoise"
"ABCB10","ABCB10","ABCB10","grey"
"ZBTB43","ZBTB43","ZBTB43","grey"
"GMPPA","GMPPA","GMPPA","yellow"
"OGT","OGT","OGT","grey"
"SYNGR1","SYNGR1","SYNGR1","blue"
"PRMT7","PRMT7","PRMT7","grey"
"PSKH1","PSKH1","PSKH1","grey"
"VBP1","VBP1","VBP1","turquoise"
"TMEM127","TMEM127","TMEM127","turquoise"
"C9orf23","C9orf23","C9orf23","turquoise"
"MPP1","MPP1","MPP1","turquoise"
"RAD54B","RAD54B","RAD54B","grey"
"CSNK2B","CSNK2B","CSNK2B","grey"
"LIG1","LIG1","LIG1","turquoise"
"TIMM50","TIMM50","TIMM50","turquoise"
"EXOSC8","EXOSC8","EXOSC8","grey"
"STOX2","STOX2","STOX2","turquoise"
"CALM1","CALM1","CALM1","grey"
"CHD1L","CHD1L","CHD1L","grey"
"FAM96A","FAM96A","FAM96A","brown"
"ZSWIM3","ZSWIM3","ZSWIM3","yellow"
"ZNF157","ZNF157","ZNF157","grey"
"KEAP1","KEAP1","KEAP1","green"
"FOXK2","FOXK2","FOXK2","grey"
"ADD1","ADD1","ADD1","grey"
"SYN1","SYN1","SYN1","grey"
"ATP1A4","ATP1A4","ATP1A4","grey"
"MYL6B","MYL6B","MYL6B","red"
"KCNAB2","KCNAB2","KCNAB2","grey"
"SPG7","SPG7","SPG7","turquoise"
"EVI5L","EVI5L","EVI5L","pink"
"XRCC3","XRCC3","XRCC3","grey"
"KIAA1324L","KIAA1324L","KIAA1324L","grey"
"ZDHHC17","ZDHHC17","ZDHHC17","grey"
"MGAT2","MGAT2","MGAT2","brown"
"NR3C2","NR3C2","NR3C2","grey"
"SH3GLB2","SH3GLB2","SH3GLB2","turquoise"
"GPHN","GPHN","GPHN","turquoise"
"ATXN2L","ATXN2L","ATXN2L","grey"
"PDGFC","PDGFC","PDGFC","grey"
"SLC16A2","SLC16A2","SLC16A2","red"
"ITFG3","ITFG3","ITFG3","grey"
"ZNF664","ZNF664","ZNF664","grey"
"POR","POR","POR","brown"
"KIAA0240","KIAA0240","KIAA0240","grey"
"GTPBP8","GTPBP8","GTPBP8","turquoise"
"ALG8","ALG8","ALG8","grey"
"AFF4","AFF4","AFF4","grey"
"FHL3","FHL3","FHL3","yellow"
"KLHDC2","KLHDC2","KLHDC2","grey"
"PPOX","PPOX","PPOX","turquoise"
"DHX8","DHX8","DHX8","grey"
"ACTN4","ACTN4","ACTN4","grey"
"COX4NB","COX4NB","COX4NB","grey"
"EGLN2","EGLN2","EGLN2","brown"
"SLC7A6OS","SLC7A6OS","SLC7A6OS","grey"
"SSU72","SSU72","SSU72","grey"
"MXRA8","MXRA8","MXRA8","magenta"
"UTP15","UTP15","UTP15","grey"
"UBE3B","UBE3B","UBE3B","grey"
"MBD1","MBD1","MBD1","red"
"HDDC3","HDDC3","HDDC3","turquoise"
"BIRC2","BIRC2","BIRC2","brown"
"CCDC97","CCDC97","CCDC97","grey"
"ARID1A","ARID1A","ARID1A","brown"
"RPL23AP7","RPL23AP7","RPL23AP7","grey"
"ZC3H7A","ZC3H7A","ZC3H7A","grey"
"ZNF384","ZNF384","ZNF384","brown"
"PPM1A","PPM1A","PPM1A","grey"
"SRI","SRI","SRI","grey"
"HYLS1","HYLS1","HYLS1","grey"
"IL18BP","IL18BP","IL18BP","grey"
"ZSWIM1","ZSWIM1","ZSWIM1","grey"
"TAPBP","TAPBP","TAPBP","grey"
"RHBDD3","RHBDD3","RHBDD3","yellow"
"ACAT1","ACAT1","ACAT1","grey"
"FUBP3","FUBP3","FUBP3","grey"
"SLC25A28","SLC25A28","SLC25A28","brown"
"ATXN3","ATXN3","ATXN3","turquoise"
"WDR70","WDR70","WDR70","grey"
"ZNF536","ZNF536","ZNF536","grey"
"PPP2R2A","PPP2R2A","PPP2R2A","turquoise"
"ESCO1","ESCO1","ESCO1","grey"
"TRPT1","TRPT1","TRPT1","grey"
"RAB30","RAB30","RAB30","grey"
"SSBP1","SSBP1","SSBP1","turquoise"
"PHF15","PHF15","PHF15","grey"
"RMND5B","RMND5B","RMND5B","magenta"
"PCBD1","PCBD1","PCBD1","brown"
"ZNF187","ZNF187","ZNF187","grey"
"B3GNT6","B3GNT6","B3GNT6","grey"
"HDAC10","HDAC10","HDAC10","yellow"
"THOC2","THOC2","THOC2","blue"
"PPP1R16A","PPP1R16A","PPP1R16A","grey"
"SGCE","SGCE","SGCE","grey"
"MRPS11","MRPS11","MRPS11","red"
"FANCL","FANCL","FANCL","grey"
"RXRA","RXRA","RXRA","grey"
"STK38L","STK38L","STK38L","blue"
"CGRRF1","CGRRF1","CGRRF1","grey"
"GNPTG","GNPTG","GNPTG","turquoise"
"ST13","ST13","ST13","purple"
"CEACAM21","CEACAM21","CEACAM21","turquoise"
"MED28","MED28","MED28","turquoise"
"MRPL3","MRPL3","MRPL3","turquoise"
"RCHY1","RCHY1","RCHY1","grey"
"ROBO1","ROBO1","ROBO1","grey"
"ACADM","ACADM","ACADM","grey"
"NUDC","NUDC","NUDC","grey"
"ANKRD28","ANKRD28","ANKRD28","grey"
"TMED8","TMED8","TMED8","grey"
"PPIL4","PPIL4","PPIL4","grey"
"TBC1D10B","TBC1D10B","TBC1D10B","yellow"
"PFKFB2","PFKFB2","PFKFB2","grey"
"TMEM136","TMEM136","TMEM136","grey"
"RNMTL1","RNMTL1","RNMTL1","magenta"
"PIGK","PIGK","PIGK","grey"
"PHF3","PHF3","PHF3","blue"
"CRTC3","CRTC3","CRTC3","blue"
"RPP14","RPP14","RPP14","grey"
"C11orf10","C11orf10","C11orf10","grey"
"PDK2","PDK2","PDK2","grey"
"ITPKC","ITPKC","ITPKC","grey"
"SLC25A1","SLC25A1","SLC25A1","brown"
"CITED4","CITED4","CITED4","grey"
"EIF2B4","EIF2B4","EIF2B4","brown"
"MTRF1L","MTRF1L","MTRF1L","grey"
"PCNXL3","PCNXL3","PCNXL3","grey"
"KIAA0907","KIAA0907","KIAA0907","brown"
"ATG4B","ATG4B","ATG4B","brown"
"RPS15A","RPS15A","RPS15A","grey"
"EXOSC9","EXOSC9","EXOSC9","turquoise"
"NDUFS7","NDUFS7","NDUFS7","grey"
"GNE","GNE","GNE","grey"
"CAB39","CAB39","CAB39","turquoise"
"ZNF275","ZNF275","ZNF275","grey"
"MIER1","MIER1","MIER1","grey"
"WDHD1","WDHD1","WDHD1","turquoise"
"FNBP4","FNBP4","FNBP4","grey"
"PPP1R11","PPP1R11","PPP1R11","red"
"NUCB1","NUCB1","NUCB1","grey"
"FOXB1","FOXB1","FOXB1","grey"
"SPATA5L1","SPATA5L1","SPATA5L1","grey"
"DCUN1D1","DCUN1D1","DCUN1D1","grey"
"PRDX1","PRDX1","PRDX1","grey"
"ZNF222","ZNF222","ZNF222","turquoise"
"RNASEH2A","RNASEH2A","RNASEH2A","grey"
"TRAP1","TRAP1","TRAP1","turquoise"
"ZGPAT","ZGPAT","ZGPAT","grey"
"ASB3","ASB3","ASB3","grey"
"HCFC2","HCFC2","HCFC2","grey"
"FRS3","FRS3","FRS3","grey"
"PTDSS1","PTDSS1","PTDSS1","grey"
"SSBP2","SSBP2","SSBP2","grey"
"COG7","COG7","COG7","grey"
"CLN3","CLN3","CLN3","blue"
"TRIM2","TRIM2","TRIM2","grey"
"PFDN5","PFDN5","PFDN5","grey"
"OSBPL9","OSBPL9","OSBPL9","grey"
"TRIP4","TRIP4","TRIP4","blue"
"CALU","CALU","CALU","grey"
"C17orf63","C17orf63","C17orf63","turquoise"
"MTX2","MTX2","MTX2","turquoise"
"LRRC37B","LRRC37B","LRRC37B","brown"
"KIAA0100","KIAA0100","KIAA0100","grey"
"MFI2","MFI2","MFI2","grey"
"TTC21A","TTC21A","TTC21A","grey"
"FLAD1","FLAD1","FLAD1","yellow"
"PGLS","PGLS","PGLS","yellow"
"PCNP","PCNP","PCNP","turquoise"
"WDR46","WDR46","WDR46","turquoise"
"PEX10","PEX10","PEX10","turquoise"
"ZNF572","ZNF572","ZNF572","grey"
"SNX14","SNX14","SNX14","grey"
"SPIRE2","SPIRE2","SPIRE2","turquoise"
"FBXO3","FBXO3","FBXO3","grey"
"GTF2E1","GTF2E1","GTF2E1","grey"
"GPR172B","GPR172B","GPR172B","grey"
"CCDC56","CCDC56","CCDC56","turquoise"
"MRPS18B","MRPS18B","MRPS18B","grey"
"FAM43B","FAM43B","FAM43B","grey"
"GALK1","GALK1","GALK1","grey"
"NR2C1","NR2C1","NR2C1","grey"
"DPH5","DPH5","DPH5","turquoise"
"CDKN1B","CDKN1B","CDKN1B","grey"
"ERCC8","ERCC8","ERCC8","grey"
"RPAP1","RPAP1","RPAP1","grey"
"FAM116A","FAM116A","FAM116A","blue"
"ZNF638","ZNF638","ZNF638","grey"
"C11orf74","C11orf74","C11orf74","turquoise"
"RNF7","RNF7","RNF7","yellow"
"EIF2B5","EIF2B5","EIF2B5","grey"
"CD63","CD63","CD63","blue"
"TRIM68","TRIM68","TRIM68","grey"
"SNAPC3","SNAPC3","SNAPC3","grey"
"DLG5","DLG5","DLG5","grey"
"AGPAT5","AGPAT5","AGPAT5","grey"
"ODF2","ODF2","ODF2","grey"
"DCP1B","DCP1B","DCP1B","green"
"SLC24A6","SLC24A6","SLC24A6","grey"
"MRPL38","MRPL38","MRPL38","yellow"
"CHMP7","CHMP7","CHMP7","grey"
"CCDC51","CCDC51","CCDC51","turquoise"
"TPK1","TPK1","TPK1","grey"
"KLHL15","KLHL15","KLHL15","grey"
"LSM7","LSM7","LSM7","grey"
"ZNF236","ZNF236","ZNF236","turquoise"
"SPAG8","SPAG8","SPAG8","grey"
"CCDC59","CCDC59","CCDC59","grey"
"KIAA1244","KIAA1244","KIAA1244","grey"
"LCE1C","LCE1C","LCE1C","grey"
"PELI2","PELI2","PELI2","blue"
"SMARCAD1","SMARCAD1","SMARCAD1","blue"
"SH3BGRL2","SH3BGRL2","SH3BGRL2","grey"
"CDK4","CDK4","CDK4","brown"
"WDR1","WDR1","WDR1","blue"
"KLHL20","KLHL20","KLHL20","grey"
"LGI3","LGI3","LGI3","grey"
"MRPL17","MRPL17","MRPL17","grey"
"MTMR9","MTMR9","MTMR9","turquoise"
"TERF2","TERF2","TERF2","yellow"
"C6orf136","C6orf136","C6orf136","turquoise"
"CCT3","CCT3","CCT3","purple"
"PDZD11","PDZD11","PDZD11","turquoise"
"POT1","POT1","POT1","grey"
"ARL6IP4","ARL6IP4","ARL6IP4","yellow"
"ZNF622","ZNF622","ZNF622","turquoise"
"RAB8A","RAB8A","RAB8A","grey"
"SIPA1L1","SIPA1L1","SIPA1L1","grey"
"RHOT2","RHOT2","RHOT2","grey"
"TPP2","TPP2","TPP2","grey"
"BBS4","BBS4","BBS4","grey"
"TRIM11","TRIM11","TRIM11","grey"
"STX12","STX12","STX12","turquoise"
"BUB3","BUB3","BUB3","blue"
"TOR2A","TOR2A","TOR2A","yellow"
"DDX51","DDX51","DDX51","grey"
"C15orf17","C15orf17","C15orf17","turquoise"
"CXXC1","CXXC1","CXXC1","brown"
"PDCD5","PDCD5","PDCD5","grey"
"PSMC2","PSMC2","PSMC2","turquoise"
"SHOC2","SHOC2","SHOC2","grey"
"ARHGEF2","ARHGEF2","ARHGEF2","turquoise"
"COPS2","COPS2","COPS2","grey"
"PPA2","PPA2","PPA2","grey"
"DNAJB9","DNAJB9","DNAJB9","grey"
"ASB16","ASB16","ASB16","grey"
"AFG3L2","AFG3L2","AFG3L2","turquoise"
"SERPINB8","SERPINB8","SERPINB8","grey"
"SMARCD1","SMARCD1","SMARCD1","grey"
"KCNK15","KCNK15","KCNK15","grey"
"MTF1","MTF1","MTF1","grey"
"FAM53C","FAM53C","FAM53C","grey"
"TM9SF2","TM9SF2","TM9SF2","turquoise"
"TUBGCP2","TUBGCP2","TUBGCP2","grey"
"KPNA4","KPNA4","KPNA4","grey"
"HLA-DRB5","HLA-DRB5","HLA-DRB5","grey"
"UBAP2","UBAP2","UBAP2","grey"
"SRCRB4D","SRCRB4D","SRCRB4D","grey"
"ATG16L2","ATG16L2","ATG16L2","grey"
"TRPM2","TRPM2","TRPM2","grey"
"BZW1","BZW1","BZW1","grey"
"ACN9","ACN9","ACN9","turquoise"
"PA2G4","PA2G4","PA2G4","grey"
"RDH13","RDH13","RDH13","grey"
"WDR34","WDR34","WDR34","grey"
"DDX49","DDX49","DDX49","magenta"
"KLHDC8B","KLHDC8B","KLHDC8B","grey"
"RAB24","RAB24","RAB24","brown"
"MRPS5","MRPS5","MRPS5","brown"
"PDCL","PDCL","PDCL","blue"
"ZNF223","ZNF223","ZNF223","grey"
"HMGA1","HMGA1","HMGA1","grey"
"ZNF672","ZNF672","ZNF672","brown"
"LYNX1","LYNX1","LYNX1","grey"
"PRPF8","PRPF8","PRPF8","turquoise"
"BPGM","BPGM","BPGM","turquoise"
"DBP","DBP","DBP","grey"
"EXOSC7","EXOSC7","EXOSC7","grey"
"EDA","EDA","EDA","grey"
"SUOX","SUOX","SUOX","grey"
"CYB5R1","CYB5R1","CYB5R1","grey"
"C10orf137","C10orf137","C10orf137","purple"
"SUPT16H","SUPT16H","SUPT16H","turquoise"
"STX18","STX18","STX18","grey"
"MAGEA6","MAGEA6","MAGEA6","grey"
"RAB1B","RAB1B","RAB1B","grey"
"ANKFY1","ANKFY1","ANKFY1","blue"
"NCKAP1","NCKAP1","NCKAP1","turquoise"
"COG6","COG6","COG6","grey"
"C3orf38","C3orf38","C3orf38","grey"
"TMEM70","TMEM70","TMEM70","grey"
"RAB11A","RAB11A","RAB11A","turquoise"
"U2AF1L4","U2AF1L4","U2AF1L4","grey"
"C7orf25","C7orf25","C7orf25","grey"
"TTC8","TTC8","TTC8","grey"
"XPO6","XPO6","XPO6","grey"
"RNF4","RNF4","RNF4","pink"
"GOSR1","GOSR1","GOSR1","grey"
"THUMPD3","THUMPD3","THUMPD3","grey"
"CCDC78","CCDC78","CCDC78","grey"
"BRF1","BRF1","BRF1","grey"
"C11orf57","C11orf57","C11orf57","grey"
"PYY","PYY","PYY","grey"
"FIS1","FIS1","FIS1","turquoise"
"NRBP1","NRBP1","NRBP1","red"
"TRAPPC2","TRAPPC2","TRAPPC2","grey"
"FBXO46","FBXO46","FBXO46","brown"
"OSBPL5","OSBPL5","OSBPL5","grey"
"KLHL26","KLHL26","KLHL26","grey"
"C18orf21","C18orf21","C18orf21","turquoise"
"FAM45A","FAM45A","FAM45A","turquoise"
"TAF12","TAF12","TAF12","grey"
"PREB","PREB","PREB","yellow"
"ULK1","ULK1","ULK1","grey"
"APH1B","APH1B","APH1B","grey"
"LONRF1","LONRF1","LONRF1","grey"
"ATP11B","ATP11B","ATP11B","grey"
"SAT2","SAT2","SAT2","grey"
"ZNF527","ZNF527","ZNF527","grey"
"CREB3","CREB3","CREB3","grey"
"WHSC1L1","WHSC1L1","WHSC1L1","grey"
"EDARADD","EDARADD","EDARADD","grey"
"PRRT3","PRRT3","PRRT3","grey"
"SEC22C","SEC22C","SEC22C","grey"
"ARHGAP12","ARHGAP12","ARHGAP12","grey"
"LAMC3","LAMC3","LAMC3","grey"
"TRAF6","TRAF6","TRAF6","grey"
"CUL2","CUL2","CUL2","grey"
"SAR1B","SAR1B","SAR1B","grey"
"STYX","STYX","STYX","grey"
"FBXW11","FBXW11","FBXW11","red"
"MESDC2","MESDC2","MESDC2","blue"
"ABCC10","ABCC10","ABCC10","brown"
"CHRNB1","CHRNB1","CHRNB1","grey"
"ZDHHC24","ZDHHC24","ZDHHC24","grey"
"TMEM111","TMEM111","TMEM111","turquoise"
"LRRC41","LRRC41","LRRC41","grey"
"SEPT9","SEPT9","SEPT9","grey"
"NUDT13","NUDT13","NUDT13","grey"
"ZNF101","ZNF101","ZNF101","grey"
"HDDC2","HDDC2","HDDC2","grey"
"MRPL49","MRPL49","MRPL49","yellow"
"POLR2H","POLR2H","POLR2H","brown"
"CHID1","CHID1","CHID1","turquoise"
"FRY","FRY","FRY","turquoise"
"TMEM25","TMEM25","TMEM25","grey"
"SNIP1","SNIP1","SNIP1","grey"
"MRPS2","MRPS2","MRPS2","yellow"
"C3orf23","C3orf23","C3orf23","grey"
"PRKAB1","PRKAB1","PRKAB1","grey"
"SPN","SPN","SPN","grey"
"TSEN54","TSEN54","TSEN54","brown"
"SDHD","SDHD","SDHD","turquoise"
"DOCK4","DOCK4","DOCK4","blue"
"FLII","FLII","FLII","green"
"TARBP2","TARBP2","TARBP2","grey"
"HSPA14","HSPA14","HSPA14","grey"
"PPT2","PPT2","PPT2","yellow"
"PDCD2L","PDCD2L","PDCD2L","red"
"OSBPL2","OSBPL2","OSBPL2","brown"
"DOCK9","DOCK9","DOCK9","grey"
"AK2","AK2","AK2","grey"
"CTBP1","CTBP1","CTBP1","turquoise"
"SEPT6","SEPT6","SEPT6","grey"
"PITX3","PITX3","PITX3","brown"
"MAT2B","MAT2B","MAT2B","turquoise"
"RANBP2","RANBP2","RANBP2","grey"
"TP53BP1","TP53BP1","TP53BP1","magenta"
"TGFB1","TGFB1","TGFB1","grey"
"MFN2","MFN2","MFN2","turquoise"
"KIAA1737","KIAA1737","KIAA1737","grey"
"RNF14","RNF14","RNF14","grey"
"GDF11","GDF11","GDF11","grey"
"COX11","COX11","COX11","grey"
"BUD31","BUD31","BUD31","magenta"
"DCTN6","DCTN6","DCTN6","turquoise"
"PRMT3","PRMT3","PRMT3","grey"
"C14orf80","C14orf80","C14orf80","turquoise"
"IPO9","IPO9","IPO9","turquoise"
"YPEL2","YPEL2","YPEL2","grey"
"IRX5","IRX5","IRX5","grey"
"GOLGB1","GOLGB1","GOLGB1","grey"
"PSMD2","PSMD2","PSMD2","magenta"
"CYB561D1","CYB561D1","CYB561D1","grey"
"NME3","NME3","NME3","brown"
"CLSTN2","CLSTN2","CLSTN2","grey"
"NUDT21","NUDT21","NUDT21","grey"
"MPHOSPH6","MPHOSPH6","MPHOSPH6","grey"
"ASNA1","ASNA1","ASNA1","magenta"
"VAMP4","VAMP4","VAMP4","grey"
"CLDN9","CLDN9","CLDN9","grey"
"PEX19","PEX19","PEX19","turquoise"
"RAB14","RAB14","RAB14","turquoise"
"SOS2","SOS2","SOS2","blue"
"OSBP","OSBP","OSBP","grey"
"TMEM131","TMEM131","TMEM131","red"
"ZNF606","ZNF606","ZNF606","grey"
"TRAK1","TRAK1","TRAK1","grey"
"BHMT2","BHMT2","BHMT2","grey"
"HPS4","HPS4","HPS4","grey"
"ATP6V1G1","ATP6V1G1","ATP6V1G1","grey"
"PSMB4","PSMB4","PSMB4","turquoise"
"AKR1B1","AKR1B1","AKR1B1","grey"
"EPS8L1","EPS8L1","EPS8L1","grey"
"SNRPB","SNRPB","SNRPB","turquoise"
"SOCS5","SOCS5","SOCS5","turquoise"
"LMBRD1","LMBRD1","LMBRD1","grey"
"THUMPD1","THUMPD1","THUMPD1","grey"
"PRPF31","PRPF31","PRPF31","brown"
"STAG3","STAG3","STAG3","grey"
"CCBL1","CCBL1","CCBL1","grey"
"PTCD2","PTCD2","PTCD2","grey"
"ACAA1","ACAA1","ACAA1","brown"
"TGFBR2","TGFBR2","TGFBR2","blue"
"DHRS7","DHRS7","DHRS7","grey"
"AKR1A1","AKR1A1","AKR1A1","grey"
"RNF113A","RNF113A","RNF113A","grey"
"UBL3","UBL3","UBL3","grey"
"SLC35B1","SLC35B1","SLC35B1","turquoise"
"FHL1","FHL1","FHL1","grey"
"RPL5","RPL5","RPL5","grey"
"KIAA0020","KIAA0020","KIAA0020","grey"
"KLHL7","KLHL7","KLHL7","grey"
"NUP43","NUP43","NUP43","grey"
"GPX2","GPX2","GPX2","grey"
"BIN1","BIN1","BIN1","grey"
"EMB","EMB","EMB","grey"
"WDR5","WDR5","WDR5","grey"
"FER","FER","FER","grey"
"UBN1","UBN1","UBN1","grey"
"IL9R","IL9R","IL9R","grey"
"HAX1","HAX1","HAX1","grey"
