"","GeneL","modulesA1L"
"5478","CDR2","HuAgeDis_01"
"5479","CDK8","HuAgeDis_01"
"5480","NPM1","HuAgeDis_01"
"5481","CA12","HuAgeDis_00"
"5482","CDC34","HuAgeDis_00"
"5483","DGAT1","HuAgeDis_04"
"5484","MAN2B1","HuAgeDis_07"
"5485","FTSJ1","HuAgeDis_01"
"5486","ZNF524","HuAgeDis_04"
"5487","SRPK1","HuAgeDis_01"
"5488","MAST4","HuAgeDis_00"
"5489","ETFDH","HuAgeDis_00"
"5490","RNF168","HuAgeDis_00"
"5491","XPOT","HuAgeDis_00"
"5492","CD40","HuAgeDis_00"
"5493","ZNF707","HuAgeDis_01"
"5494","TRAM1L1","HuAgeDis_00"
"5495","UBE2F","HuAgeDis_09"
"5496","ATP6AP1","HuAgeDis_01"
"5497","CEP164","HuAgeDis_00"
"5498","SERF2","HuAgeDis_00"
"5499","SCPEP1","HuAgeDis_00"
"5500","MAP3K3","HuAgeDis_05"
"5501","UBAP2L","HuAgeDis_00"
"5502","DUS1L","HuAgeDis_04"
"5503","POLG2","HuAgeDis_03"
"5504","PCDHGA8","HuAgeDis_00"
"5505","MYO18A","HuAgeDis_03"
"5506","ARHGEF7","HuAgeDis_00"
"5507","RBBP8","HuAgeDis_00"
"5508","RAB43","HuAgeDis_00"
"5509","MICAL1","HuAgeDis_00"
"5510","DTX3","HuAgeDis_00"
"5511","CIB1","HuAgeDis_00"
"5512","MAPKAPK5","HuAgeDis_00"
"5513","TESK1","HuAgeDis_04"
"5514","DIAPH1","HuAgeDis_04"
"5515","B3GALNT2","HuAgeDis_00"
"5516","NRIP1","HuAgeDis_01"
"5517","SSTR3","HuAgeDis_00"
"5518","IDE","HuAgeDis_00"
"5519","CANX","HuAgeDis_00"
"5520","IFT122","HuAgeDis_00"
"5521","OXSR1","HuAgeDis_00"
"5522","C6orf120","HuAgeDis_01"
"5523","ZNF500","HuAgeDis_03"
"5524","PCBD2","HuAgeDis_00"
"5525","PLA2G6","HuAgeDis_00"
"5526","TCF20","HuAgeDis_00"
"5527","VPS35","HuAgeDis_01"
"5528","C8orf56","HuAgeDis_00"
"5529","PPP4R1","HuAgeDis_02"
"5530","GNB2L1","HuAgeDis_00"
"5531","MANEAL","HuAgeDis_01"
"5532","RHO","HuAgeDis_00"
"5533","TCHP","HuAgeDis_01"
"5534","ATP7A","HuAgeDis_00"
"5535","HMX2","HuAgeDis_00"
"5536","ILF3","HuAgeDis_00"
"5537","POP5","HuAgeDis_00"
"5538","THOC1","HuAgeDis_00"
"5539","GFOD1","HuAgeDis_00"
"5540","CAND1","HuAgeDis_01"
"5541","C20orf4","HuAgeDis_04"
"5542","ZNF525","HuAgeDis_00"
"5543","PACS1","HuAgeDis_00"
"5544","ARL6IP5","HuAgeDis_00"
"5545","C17orf81","HuAgeDis_09"
"5546","PELO","HuAgeDis_00"
"5547","ANKS6","HuAgeDis_00"
"5548","CDO1","HuAgeDis_00"
"5549","RABL3","HuAgeDis_00"
"5550","XPA","HuAgeDis_01"
"5551","MCCC1","HuAgeDis_01"
"5552","ACBD6","HuAgeDis_01"
"5553","TAAR5","HuAgeDis_00"
"5554","C19orf6","HuAgeDis_00"
"5555","EIF1AX","HuAgeDis_01"
"5556","AMN","HuAgeDis_01"
"5557","DDX56","HuAgeDis_00"
"5558","ETHE1","HuAgeDis_00"
"5559","AZI2","HuAgeDis_00"
"5560","SNRPD1","HuAgeDis_01"
"5561","TUSC1","HuAgeDis_00"
"5562","FAM50A","HuAgeDis_03"
"5563","KIAA2013","HuAgeDis_00"
"5564","PYCARD","HuAgeDis_00"
"5565","RAB8B","HuAgeDis_02"
"5566","NTAN1","HuAgeDis_03"
"5567","SH3BGRL","HuAgeDis_00"
"5568","ALG12","HuAgeDis_03"
"5569","FKRP","HuAgeDis_01"
"5570","TM2D2","HuAgeDis_01"
"5571","RAB36","HuAgeDis_01"
"5572","TIGD5","HuAgeDis_00"
"5573","NT5C","HuAgeDis_00"
"5574","VPS33B","HuAgeDis_01"
"5575","DNTTIP2","HuAgeDis_00"
"5576","CSTF3","HuAgeDis_00"
"5577","FBXO7","HuAgeDis_00"
"5578","GPKOW","HuAgeDis_01"
"5579","IKBKAP","HuAgeDis_00"
"5580","VPS33A","HuAgeDis_00"
"5581","RPL26L1","HuAgeDis_01"
"5582","FADD","HuAgeDis_00"
"5583","ZDHHC13","HuAgeDis_00"
"5584","PAIP2","HuAgeDis_00"
"5585","ERH","HuAgeDis_01"
"5586","OAZ3","HuAgeDis_00"
"5587","COPG","HuAgeDis_00"
"5588","TMEM9","HuAgeDis_01"
"5589","CLK4","HuAgeDis_00"
"5590","FBXL4","HuAgeDis_00"
"5591","MRPS24","HuAgeDis_09"
"5592","MCEE","HuAgeDis_01"
"5593","C17orf62","HuAgeDis_00"
"5594","MOCS2","HuAgeDis_00"
"5595","SRP19","HuAgeDis_01"
"5596","ABCB10","HuAgeDis_00"
"5597","ZBTB43","HuAgeDis_00"
"5598","GMPPA","HuAgeDis_04"
"5599","OGT","HuAgeDis_00"
"5600","SYNGR1","HuAgeDis_02"
"5601","PRMT7","HuAgeDis_00"
"5602","PSKH1","HuAgeDis_00"
"5603","VBP1","HuAgeDis_01"
"5604","TMEM127","HuAgeDis_01"
"5605","C9orf23","HuAgeDis_01"
"5606","MPP1","HuAgeDis_01"
"5607","RAD54B","HuAgeDis_00"
"5608","CSNK2B","HuAgeDis_00"
"5609","LIG1","HuAgeDis_01"
"5610","TIMM50","HuAgeDis_01"
"5611","EXOSC8","HuAgeDis_00"
"5612","STOX2","HuAgeDis_01"
"5613","CALM1","HuAgeDis_00"
"5614","CHD1L","HuAgeDis_00"
"5615","FAM96A","HuAgeDis_03"
"5616","ZSWIM3","HuAgeDis_04"
"5617","ZNF157","HuAgeDis_00"
"5618","KEAP1","HuAgeDis_05"
"5619","FOXK2","HuAgeDis_00"
"5620","ADD1","HuAgeDis_00"
"5621","SYN1","HuAgeDis_00"
"5622","ATP1A4","HuAgeDis_00"
"5623","MYL6B","HuAgeDis_06"
"5624","KCNAB2","HuAgeDis_00"
"5625","SPG7","HuAgeDis_01"
"5626","EVI5L","HuAgeDis_08"
"5627","XRCC3","HuAgeDis_00"
"5628","KIAA1324L","HuAgeDis_00"
"5629","ZDHHC17","HuAgeDis_00"
"5630","MGAT2","HuAgeDis_03"
"5631","NR3C2","HuAgeDis_00"
"5632","SH3GLB2","HuAgeDis_01"
"5633","GPHN","HuAgeDis_01"
"5634","ATXN2L","HuAgeDis_00"
"5635","PDGFC","HuAgeDis_00"
"5636","SLC16A2","HuAgeDis_06"
"5637","ITFG3","HuAgeDis_00"
"5638","ZNF664","HuAgeDis_00"
"5639","POR","HuAgeDis_03"
"5640","KIAA0240","HuAgeDis_00"
"5641","GTPBP8","HuAgeDis_01"
"5642","ALG8","HuAgeDis_00"
"5643","AFF4","HuAgeDis_00"
"5644","FHL3","HuAgeDis_04"
"5645","KLHDC2","HuAgeDis_00"
"5646","PPOX","HuAgeDis_01"
"5647","DHX8","HuAgeDis_00"
"5648","ACTN4","HuAgeDis_00"
"5649","COX4NB","HuAgeDis_00"
"5650","EGLN2","HuAgeDis_03"
"5651","SLC7A6OS","HuAgeDis_00"
"5652","SSU72","HuAgeDis_00"
"5653","MXRA8","HuAgeDis_09"
"5654","UTP15","HuAgeDis_00"
"5655","UBE3B","HuAgeDis_00"
"5656","MBD1","HuAgeDis_06"
"5657","HDDC3","HuAgeDis_01"
"5658","BIRC2","HuAgeDis_03"
"5659","CCDC97","HuAgeDis_00"
"5660","ARID1A","HuAgeDis_03"
"5661","RPL23AP7","HuAgeDis_00"
"5662","ZC3H7A","HuAgeDis_00"
"5663","ZNF384","HuAgeDis_03"
"5664","PPM1A","HuAgeDis_00"
"5665","SRI","HuAgeDis_00"
"5666","HYLS1","HuAgeDis_00"
"5667","IL18BP","HuAgeDis_00"
"5668","ZSWIM1","HuAgeDis_00"
"5669","TAPBP","HuAgeDis_00"
"5670","RHBDD3","HuAgeDis_04"
"5671","ACAT1","HuAgeDis_00"
"5672","FUBP3","HuAgeDis_00"
"5673","SLC25A28","HuAgeDis_03"
"5674","ATXN3","HuAgeDis_01"
"5675","WDR70","HuAgeDis_00"
"5676","ZNF536","HuAgeDis_00"
"5677","PPP2R2A","HuAgeDis_01"
"5678","ESCO1","HuAgeDis_00"
"5679","TRPT1","HuAgeDis_00"
"5680","RAB30","HuAgeDis_00"
"5681","SSBP1","HuAgeDis_01"
"5682","PHF15","HuAgeDis_00"
"5683","RMND5B","HuAgeDis_09"
"5684","PCBD1","HuAgeDis_03"
"5685","ZNF187","HuAgeDis_00"
"5686","B3GNT6","HuAgeDis_00"
"5687","HDAC10","HuAgeDis_04"
"5688","THOC2","HuAgeDis_02"
"5689","PPP1R16A","HuAgeDis_00"
"5690","SGCE","HuAgeDis_00"
"5691","MRPS11","HuAgeDis_06"
"5692","FANCL","HuAgeDis_00"
"5693","RXRA","HuAgeDis_00"
"5694","STK38L","HuAgeDis_02"
"5695","CGRRF1","HuAgeDis_00"
"5696","GNPTG","HuAgeDis_01"
"5697","ST13","HuAgeDis_10"
"5698","CEACAM21","HuAgeDis_01"
"5699","MED28","HuAgeDis_01"
"5700","MRPL3","HuAgeDis_01"
"5701","RCHY1","HuAgeDis_00"
"5702","ROBO1","HuAgeDis_00"
"5703","ACADM","HuAgeDis_00"
"5704","NUDC","HuAgeDis_00"
"5705","ANKRD28","HuAgeDis_00"
"5706","TMED8","HuAgeDis_00"
"5707","PPIL4","HuAgeDis_00"
"5708","TBC1D10B","HuAgeDis_04"
"5709","PFKFB2","HuAgeDis_00"
"5710","TMEM136","HuAgeDis_00"
"5711","RNMTL1","HuAgeDis_09"
"5712","PIGK","HuAgeDis_00"
"5713","PHF3","HuAgeDis_02"
"5714","CRTC3","HuAgeDis_02"
"5715","RPP14","HuAgeDis_00"
"5716","C11orf10","HuAgeDis_00"
"5717","PDK2","HuAgeDis_00"
"5718","ITPKC","HuAgeDis_00"
"5719","SLC25A1","HuAgeDis_03"
"5720","CITED4","HuAgeDis_00"
"5721","EIF2B4","HuAgeDis_03"
"5722","MTRF1L","HuAgeDis_00"
"5723","PCNXL3","HuAgeDis_00"
"5724","KIAA0907","HuAgeDis_03"
"5725","ATG4B","HuAgeDis_03"
"5726","RPS15A","HuAgeDis_00"
"5727","EXOSC9","HuAgeDis_01"
"5728","NDUFS7","HuAgeDis_00"
"5729","GNE","HuAgeDis_00"
"5730","CAB39","HuAgeDis_01"
"5731","ZNF275","HuAgeDis_00"
"5732","MIER1","HuAgeDis_00"
"5733","WDHD1","HuAgeDis_01"
"5734","FNBP4","HuAgeDis_00"
"5735","PPP1R11","HuAgeDis_06"
"5736","NUCB1","HuAgeDis_00"
"5737","FOXB1","HuAgeDis_00"
"5738","SPATA5L1","HuAgeDis_00"
"5739","DCUN1D1","HuAgeDis_00"
"5740","PRDX1","HuAgeDis_00"
"5741","ZNF222","HuAgeDis_01"
"5742","RNASEH2A","HuAgeDis_00"
"5743","TRAP1","HuAgeDis_01"
"5744","ZGPAT","HuAgeDis_00"
"5745","ASB3","HuAgeDis_00"
"5746","HCFC2","HuAgeDis_00"
"5747","FRS3","HuAgeDis_00"
"5748","PTDSS1","HuAgeDis_00"
"5749","SSBP2","HuAgeDis_00"
"5750","COG7","HuAgeDis_00"
"5751","CLN3","HuAgeDis_02"
"5752","TRIM2","HuAgeDis_00"
"5753","PFDN5","HuAgeDis_00"
"5754","OSBPL9","HuAgeDis_00"
"5755","TRIP4","HuAgeDis_02"
"5756","CALU","HuAgeDis_00"
"5757","C17orf63","HuAgeDis_01"
"5758","MTX2","HuAgeDis_01"
"5759","LRRC37B","HuAgeDis_03"
"5760","KIAA0100","HuAgeDis_00"
"5761","MFI2","HuAgeDis_00"
"5762","TTC21A","HuAgeDis_00"
"5763","FLAD1","HuAgeDis_04"
"5764","PGLS","HuAgeDis_04"
"5765","PCNP","HuAgeDis_01"
"5766","WDR46","HuAgeDis_01"
"5767","PEX10","HuAgeDis_01"
"5768","ZNF572","HuAgeDis_00"
"5769","SNX14","HuAgeDis_00"
"5770","SPIRE2","HuAgeDis_01"
"5771","FBXO3","HuAgeDis_00"
"5772","GTF2E1","HuAgeDis_00"
"5773","GPR172B","HuAgeDis_00"
"5774","CCDC56","HuAgeDis_01"
"5775","MRPS18B","HuAgeDis_00"
"5776","FAM43B","HuAgeDis_00"
"5777","GALK1","HuAgeDis_00"
"5778","NR2C1","HuAgeDis_00"
"5779","DPH5","HuAgeDis_01"
"5780","CDKN1B","HuAgeDis_00"
"5781","ERCC8","HuAgeDis_00"
"5782","RPAP1","HuAgeDis_00"
"5783","FAM116A","HuAgeDis_02"
"5784","ZNF638","HuAgeDis_00"
"5785","C11orf74","HuAgeDis_01"
"5786","RNF7","HuAgeDis_04"
"5787","EIF2B5","HuAgeDis_00"
"5788","CD63","HuAgeDis_02"
"5789","TRIM68","HuAgeDis_00"
"5790","SNAPC3","HuAgeDis_00"
"5791","DLG5","HuAgeDis_00"
"5792","AGPAT5","HuAgeDis_00"
"5793","ODF2","HuAgeDis_00"
"5794","DCP1B","HuAgeDis_05"
"5795","SLC24A6","HuAgeDis_00"
"5796","MRPL38","HuAgeDis_04"
"5797","CHMP7","HuAgeDis_00"
"5798","CCDC51","HuAgeDis_01"
"5799","TPK1","HuAgeDis_00"
"5800","KLHL15","HuAgeDis_00"
"5801","LSM7","HuAgeDis_00"
"5802","ZNF236","HuAgeDis_01"
"5803","SPAG8","HuAgeDis_00"
"5804","CCDC59","HuAgeDis_00"
"5805","KIAA1244","HuAgeDis_00"
"5806","LCE1C","HuAgeDis_00"
"5807","PELI2","HuAgeDis_02"
"5808","SMARCAD1","HuAgeDis_02"
"5809","SH3BGRL2","HuAgeDis_00"
"5810","CDK4","HuAgeDis_03"
"5811","WDR1","HuAgeDis_02"
"5812","KLHL20","HuAgeDis_00"
"5813","LGI3","HuAgeDis_00"
"5814","MRPL17","HuAgeDis_00"
"5815","MTMR9","HuAgeDis_01"
"5816","TERF2","HuAgeDis_04"
"5817","C6orf136","HuAgeDis_01"
"5818","CCT3","HuAgeDis_10"
"5819","PDZD11","HuAgeDis_01"
"5820","POT1","HuAgeDis_00"
"5821","ARL6IP4","HuAgeDis_04"
"5822","ZNF622","HuAgeDis_01"
"5823","RAB8A","HuAgeDis_00"
"5824","SIPA1L1","HuAgeDis_00"
"5825","RHOT2","HuAgeDis_00"
"5826","TPP2","HuAgeDis_00"
"5827","BBS4","HuAgeDis_00"
"5828","TRIM11","HuAgeDis_00"
"5829","STX12","HuAgeDis_01"
"5830","BUB3","HuAgeDis_02"
"5831","TOR2A","HuAgeDis_04"
"5832","DDX51","HuAgeDis_00"
"5833","C15orf17","HuAgeDis_01"
"5834","CXXC1","HuAgeDis_03"
"5835","PDCD5","HuAgeDis_00"
"5836","PSMC2","HuAgeDis_01"
"5837","SHOC2","HuAgeDis_00"
"5838","ARHGEF2","HuAgeDis_01"
"5839","COPS2","HuAgeDis_00"
"5840","PPA2","HuAgeDis_00"
"5841","DNAJB9","HuAgeDis_00"
"5842","ASB16","HuAgeDis_00"
"5843","AFG3L2","HuAgeDis_01"
"5844","SERPINB8","HuAgeDis_00"
"5845","SMARCD1","HuAgeDis_00"
"5846","KCNK15","HuAgeDis_00"
"5847","MTF1","HuAgeDis_00"
"5848","FAM53C","HuAgeDis_00"
"5849","TM9SF2","HuAgeDis_01"
"5850","TUBGCP2","HuAgeDis_00"
"5851","KPNA4","HuAgeDis_00"
"5852","HLA-DRB5","HuAgeDis_00"
"5853","UBAP2","HuAgeDis_00"
"5854","SRCRB4D","HuAgeDis_00"
"5855","ATG16L2","HuAgeDis_00"
"5856","TRPM2","HuAgeDis_00"
"5857","BZW1","HuAgeDis_00"
"5858","ACN9","HuAgeDis_01"
"5859","PA2G4","HuAgeDis_00"
"5860","RDH13","HuAgeDis_00"
"5861","WDR34","HuAgeDis_00"
"5862","DDX49","HuAgeDis_09"
"5863","KLHDC8B","HuAgeDis_00"
"5864","RAB24","HuAgeDis_03"
"5865","MRPS5","HuAgeDis_03"
"5866","PDCL","HuAgeDis_02"
"5867","ZNF223","HuAgeDis_00"
"5868","HMGA1","HuAgeDis_00"
"5869","ZNF672","HuAgeDis_03"
"5870","LYNX1","HuAgeDis_00"
"5871","PRPF8","HuAgeDis_01"
"5872","BPGM","HuAgeDis_01"
"5873","DBP","HuAgeDis_00"
"5874","EXOSC7","HuAgeDis_00"
"5875","EDA","HuAgeDis_00"
"5876","SUOX","HuAgeDis_00"
"5877","CYB5R1","HuAgeDis_00"
"5878","C10orf137","HuAgeDis_10"
"5879","SUPT16H","HuAgeDis_01"
"5880","STX18","HuAgeDis_00"
"5881","MAGEA6","HuAgeDis_00"
"5882","RAB1B","HuAgeDis_00"
"5883","ANKFY1","HuAgeDis_02"
"5884","NCKAP1","HuAgeDis_01"
"5885","COG6","HuAgeDis_00"
"5886","C3orf38","HuAgeDis_00"
"5887","TMEM70","HuAgeDis_00"
"5888","RAB11A","HuAgeDis_01"
"5889","U2AF1L4","HuAgeDis_00"
"5890","C7orf25","HuAgeDis_00"
"5891","TTC8","HuAgeDis_00"
"5892","XPO6","HuAgeDis_00"
"5893","RNF4","HuAgeDis_08"
"5894","GOSR1","HuAgeDis_00"
"5895","THUMPD3","HuAgeDis_00"
"5896","CCDC78","HuAgeDis_00"
"5897","BRF1","HuAgeDis_00"
"5898","C11orf57","HuAgeDis_00"
"5899","PYY","HuAgeDis_00"
"5900","FIS1","HuAgeDis_01"
"5901","NRBP1","HuAgeDis_06"
"5902","TRAPPC2","HuAgeDis_00"
"5903","FBXO46","HuAgeDis_03"
"5904","OSBPL5","HuAgeDis_00"
"5905","KLHL26","HuAgeDis_00"
"5906","C18orf21","HuAgeDis_01"
"5907","FAM45A","HuAgeDis_01"
"5908","TAF12","HuAgeDis_00"
"5909","PREB","HuAgeDis_04"
"5910","ULK1","HuAgeDis_00"
"5911","APH1B","HuAgeDis_00"
"5912","LONRF1","HuAgeDis_00"
"5913","ATP11B","HuAgeDis_00"
"5914","SAT2","HuAgeDis_00"
"5915","ZNF527","HuAgeDis_00"
"5916","CREB3","HuAgeDis_00"
"5917","WHSC1L1","HuAgeDis_00"
"5918","EDARADD","HuAgeDis_00"
"5919","PRRT3","HuAgeDis_00"
"5920","SEC22C","HuAgeDis_00"
"5921","ARHGAP12","HuAgeDis_00"
"5922","LAMC3","HuAgeDis_00"
"5923","TRAF6","HuAgeDis_00"
"5924","CUL2","HuAgeDis_00"
"5925","SAR1B","HuAgeDis_00"
"5926","STYX","HuAgeDis_00"
"5927","FBXW11","HuAgeDis_06"
"5928","MESDC2","HuAgeDis_02"
"5929","ABCC10","HuAgeDis_03"
"5930","CHRNB1","HuAgeDis_00"
"5931","ZDHHC24","HuAgeDis_00"
"5932","TMEM111","HuAgeDis_01"
"5933","LRRC41","HuAgeDis_00"
"5934","SEPT9","HuAgeDis_00"
"5935","NUDT13","HuAgeDis_00"
"5936","ZNF101","HuAgeDis_00"
"5937","HDDC2","HuAgeDis_00"
"5938","MRPL49","HuAgeDis_04"
"5939","POLR2H","HuAgeDis_03"
"5940","CHID1","HuAgeDis_01"
"5941","FRY","HuAgeDis_01"
"5942","TMEM25","HuAgeDis_00"
"5943","SNIP1","HuAgeDis_00"
"5944","MRPS2","HuAgeDis_04"
"5945","C3orf23","HuAgeDis_00"
"5946","PRKAB1","HuAgeDis_00"
"5947","SPN","HuAgeDis_00"
"5948","TSEN54","HuAgeDis_03"
"5949","SDHD","HuAgeDis_01"
"5950","DOCK4","HuAgeDis_02"
"5951","FLII","HuAgeDis_05"
"5952","TARBP2","HuAgeDis_00"
"5953","HSPA14","HuAgeDis_00"
"5954","PPT2","HuAgeDis_04"
"5955","PDCD2L","HuAgeDis_06"
"5956","OSBPL2","HuAgeDis_03"
"5957","DOCK9","HuAgeDis_00"
"5958","AK2","HuAgeDis_00"
"5959","CTBP1","HuAgeDis_01"
"5960","SEPT6","HuAgeDis_00"
"5961","PITX3","HuAgeDis_03"
"5962","MAT2B","HuAgeDis_01"
"5963","RANBP2","HuAgeDis_00"
"5964","TP53BP1","HuAgeDis_09"
"5965","TGFB1","HuAgeDis_00"
"5966","MFN2","HuAgeDis_01"
"5967","KIAA1737","HuAgeDis_00"
"5968","RNF14","HuAgeDis_00"
"5969","GDF11","HuAgeDis_00"
"5970","COX11","HuAgeDis_00"
"5971","BUD31","HuAgeDis_09"
"5972","DCTN6","HuAgeDis_01"
"5973","PRMT3","HuAgeDis_00"
"5974","C14orf80","HuAgeDis_01"
"5975","IPO9","HuAgeDis_01"
"5976","YPEL2","HuAgeDis_00"
"5977","IRX5","HuAgeDis_00"
"5978","GOLGB1","HuAgeDis_00"
"5979","PSMD2","HuAgeDis_09"
"5980","CYB561D1","HuAgeDis_00"
"5981","NME3","HuAgeDis_03"
"5982","CLSTN2","HuAgeDis_00"
"5983","NUDT21","HuAgeDis_00"
"5984","MPHOSPH6","HuAgeDis_00"
"5985","ASNA1","HuAgeDis_09"
"5986","VAMP4","HuAgeDis_00"
"5987","CLDN9","HuAgeDis_00"
"5988","PEX19","HuAgeDis_01"
"5989","RAB14","HuAgeDis_01"
"5990","SOS2","HuAgeDis_02"
"5991","OSBP","HuAgeDis_00"
"5992","TMEM131","HuAgeDis_06"
"5993","ZNF606","HuAgeDis_00"
"5994","TRAK1","HuAgeDis_00"
"5995","BHMT2","HuAgeDis_00"
"5996","HPS4","HuAgeDis_00"
"5997","ATP6V1G1","HuAgeDis_00"
"5998","PSMB4","HuAgeDis_01"
"5999","AKR1B1","HuAgeDis_00"
"6000","EPS8L1","HuAgeDis_00"
"6001","SNRPB","HuAgeDis_01"
"6002","SOCS5","HuAgeDis_01"
"6003","LMBRD1","HuAgeDis_00"
"6004","THUMPD1","HuAgeDis_00"
"6005","PRPF31","HuAgeDis_03"
"6006","STAG3","HuAgeDis_00"
"6007","CCBL1","HuAgeDis_00"
"6008","PTCD2","HuAgeDis_00"
"6009","ACAA1","HuAgeDis_03"
"6010","TGFBR2","HuAgeDis_02"
"6011","DHRS7","HuAgeDis_00"
"6012","AKR1A1","HuAgeDis_00"
"6013","RNF113A","HuAgeDis_00"
"6014","UBL3","HuAgeDis_00"
"6015","SLC35B1","HuAgeDis_01"
"6016","FHL1","HuAgeDis_00"
"6017","RPL5","HuAgeDis_00"
"6018","KIAA0020","HuAgeDis_00"
"6019","KLHL7","HuAgeDis_00"
"6020","NUP43","HuAgeDis_00"
"6021","GPX2","HuAgeDis_00"
"6022","BIN1","HuAgeDis_00"
"6023","EMB","HuAgeDis_00"
"6024","WDR5","HuAgeDis_00"
"6025","FER","HuAgeDis_00"
"6026","UBN1","HuAgeDis_00"
"6027","IL9R","HuAgeDis_00"
"6028","HAX1","HuAgeDis_00"
"6029","TM9SF4","HuAgeDis_04"
"6030","ARID4B","HuAgeDis_00"
"6031","ZNF613","HuAgeDis_00"
"6032","KRTAP10-10","HuAgeDis_00"
"6033","BRD1","HuAgeDis_00"
"6034","KIAA0090","HuAgeDis_01"
"6035","AP2S1","HuAgeDis_08"
"6036","IRX4","HuAgeDis_00"
"6037","TMEM63B","HuAgeDis_00"
"6038","DHRS7B","HuAgeDis_01"
"6039","MRPL14","HuAgeDis_09"
"6040","RBM23","HuAgeDis_04"
"6041","EIF2AK1","HuAgeDis_00"
"6042","ZNF224","HuAgeDis_02"
"6043","GLG1","HuAgeDis_00"
"6044","RFC1","HuAgeDis_00"
"6045","TMEM117","HuAgeDis_00"
"6046","ALG14","HuAgeDis_01"
"6047","WRNIP1","HuAgeDis_04"
"6048","AKR7A2","HuAgeDis_00"
"6049","SUV39H2","HuAgeDis_00"
"6050","KIAA0355","HuAgeDis_02"
"6051","STK39","HuAgeDis_01"
"6052","CLN8","HuAgeDis_00"
"6053","AZI1","HuAgeDis_00"
"6054","LSM5","HuAgeDis_00"
"6055","RPL22","HuAgeDis_00"
"6056","RAB5B","HuAgeDis_00"
"6057","COMTD1","HuAgeDis_00"
"6058","CCDC93","HuAgeDis_02"
"6059","PHB2","HuAgeDis_01"
"6060","SPOP","HuAgeDis_00"
"6061","LSM14A","HuAgeDis_00"
"6062","MKKS","HuAgeDis_01"
"6063","CSNK1D","HuAgeDis_00"
"6064","SOLH","HuAgeDis_00"
"6065","PUM1","HuAgeDis_00"
"6066","SNF8","HuAgeDis_00"
"6067","PEPD","HuAgeDis_00"
"6068","ATG12","HuAgeDis_01"
"6069","GNPDA2","HuAgeDis_00"
"6070","HK1","HuAgeDis_01"
"6071","SP3","HuAgeDis_02"
"6072","TAF7","HuAgeDis_00"
"6073","GAS6","HuAgeDis_00"
"6074","POLR2I","HuAgeDis_00"
"6075","OTUD5","HuAgeDis_06"
"6076","DTWD1","HuAgeDis_00"
"6077","HEATR1","HuAgeDis_00"
"6078","SMARCD2","HuAgeDis_00"
"6079","NCOA7","HuAgeDis_00"
"6080","C12orf23","HuAgeDis_00"
"6081","ZNF709","HuAgeDis_00"
"6082","CSNK1G2","HuAgeDis_00"
"6083","SIRT3","HuAgeDis_01"
"6084","ANKIB1","HuAgeDis_02"
"6085","MKI67IP","HuAgeDis_01"
"6086","PHF2","HuAgeDis_02"
"6087","XYLT2","HuAgeDis_00"
"6088","EXOC3","HuAgeDis_00"
"6089","PDE6D","HuAgeDis_01"
"6090","TNRC18","HuAgeDis_00"
"6091","CSMD3","HuAgeDis_00"
"6092","KCTD2","HuAgeDis_00"
"6093","ZNF337","HuAgeDis_00"
"6094","UBE2G2","HuAgeDis_00"
"6095","CCDC43","HuAgeDis_01"
"6096","CYP21A2","HuAgeDis_00"
"6097","SF3B3","HuAgeDis_03"
"6098","DET1","HuAgeDis_00"
"6099","WFDC10B","HuAgeDis_00"
"6100","KCNA2","HuAgeDis_00"
"6101","COQ5","HuAgeDis_00"
"6102","RPS5","HuAgeDis_00"
"6103","TIMM17B","HuAgeDis_00"
"6104","STX8","HuAgeDis_01"
"6105","CTNNA1","HuAgeDis_02"
"6106","XRN2","HuAgeDis_02"
"6107","C18orf8","HuAgeDis_00"
"6108","SNRPA","HuAgeDis_03"
"6109","MRPS15","HuAgeDis_00"
"6110","APBB1","HuAgeDis_09"
"6111","PUS1","HuAgeDis_00"
"6112","SCAMP2","HuAgeDis_02"
"6113","ASXL1","HuAgeDis_02"
"6114","AKAP7","HuAgeDis_00"
"6115","TEX2","HuAgeDis_00"
"6116","NUP35","HuAgeDis_00"
"6117","PLSCR3","HuAgeDis_00"
"6118","RNF138","HuAgeDis_00"
"6119","DDX54","HuAgeDis_00"
"6120","KDELR2","HuAgeDis_00"
"6121","MTDH","HuAgeDis_00"
"6122","PSMA7","HuAgeDis_01"
"6123","SSNA1","HuAgeDis_04"
"6124","HLA-DOA","HuAgeDis_00"
"6125","TTC7A","HuAgeDis_05"
"6126","CYB5A","HuAgeDis_00"
"6127","TUBD1","HuAgeDis_00"
"6128","ZNF498","HuAgeDis_01"
"6129","SLC15A4","HuAgeDis_02"
"6130","TMEM104","HuAgeDis_03"
"6131","NUMB","HuAgeDis_00"
"6132","TREX1","HuAgeDis_00"
"6133","SRPR","HuAgeDis_04"
"6134","B3GNT7","HuAgeDis_00"
"6135","RNF31","HuAgeDis_01"
"6136","FNBP1L","HuAgeDis_00"
"6137","AP3D1","HuAgeDis_00"
"6138","SLC37A3","HuAgeDis_00"
"6139","SPCS2","HuAgeDis_00"
"6140","AIRE","HuAgeDis_00"
"6141","C20orf111","HuAgeDis_00"
"6142","TBC1D22A","HuAgeDis_01"
"6143","RHOA","HuAgeDis_02"
"6144","USP25","HuAgeDis_00"
"6145","INSIG2","HuAgeDis_01"
"6146","CASP8AP2","HuAgeDis_00"
