"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Z.score","Combined.Score","Genes"
"442","regulation of immune effector process (GO:0002697)","2/115",0.137850764941009,0.234186627699012,0.166684760256854,0.280074243896447,-1.76137835275882,3.49031844391525,"C3;C1QA"
"443","regulation of interleukin-2 production (GO:0032663)","1/22",0.117254331739641,0.217687366942793,0.134691850475062,0.251653563520285,-1.61897533724937,3.47012781082667,"HAVCR2"
"444","regulation of cell size (GO:0008361)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.68274348993414,3.46964467317667,"VAV1"
"445","regulation of small GTPase mediated signal transduction (GO:0051056)","3/141",0.0458448008637789,0.16765697543485,0.0617471609070972,0.206970638245146,-1.12531897380964,3.46878840101,"RAC2;VAV1;ARHGAP4"
"446","activation of phospholipase C activity (GO:0007202)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.64281776499239,3.45272477289523,"PLCB2"
"447","cellular response to hexose stimulus (GO:0071331)","1/22",0.117254331739641,0.217687366942793,0.134691850475062,0.251653563520285,-1.61061155271655,3.4522007920245,"SLC2A5"
"448","positive regulation of interleukin-2 production (GO:0032743)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.57644536936243,3.44796447746393,"CD4"
"449","positive regulation of protein complex assembly (GO:0031334)","2/89",0.0902972578185297,0.189371016254556,0.111294388358337,0.227326408171524,-1.43126555874997,3.44169013021717,"TAL1;LCP1"
"450","JAK-STAT cascade involved in growth hormone signaling pathway (GO:0060397)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.39428695342637,3.40945783909298,"LYN"
"451","sialylation (GO:0097503)","1/17",0.0918639050253623,0.189371016254556,0.107028051462388,0.222658830465488,-1.42194966971816,3.39482960162138,"ST6GAL1"
"452","positive regulation of neutrophil chemotaxis (GO:0090023)","1/25",0.132149524217842,0.230737264507343,0.15088148396449,0.265551411777503,-1.67515982292362,3.39022402710823,"RAC2"
"453","negative regulation of protein serine/threonine kinase activity (GO:0071901)","2/68",0.0566314131964361,0.16992258861802,0.0712968263162922,0.206970638245146,-1.18037181930947,3.3890734686468,"LYN;CD300A"
"454","regulation of cellular protein localization (GO:1903827)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.70173331765321,3.38192893727209,"LCP1"
"455","negative regulation of protein transport (GO:0051224)","1/19",0.102105789196179,0.201013634211718,0.118196994884087,0.234264314184678,-1.47994578435187,3.37686015786069,"RHBDF2"
"456","negative regulation of smooth muscle cell migration (GO:0014912)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.34597849394948,3.37446994276821,"AIF1"
"457","cellular response to catecholamine stimulus (GO:0071870)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.63526886171105,3.3717568537255,"KCNQ1"
"458","cellular polysaccharide biosynthetic process (GO:0033692)","1/20",0.107183715507202,0.206393150210805,0.123729542692893,0.240357610529239,-1.50719618261943,3.36588701802002,"B3GNT5"
"459","protein autophosphorylation (GO:0046777)","3/176",0.0779340004442464,0.186087003215088,0.102259845821939,0.221102369344734,-1.31750853452508,3.36214075218771,"LYN;SYK;SLA"
"460","positive regulation of erythrocyte differentiation (GO:0045648)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.59557912230714,3.35344289555438,"TAL1"
"461","positive regulation of endopeptidase activity (GO:0010950)","1/25",0.132149524217842,0.230737264507343,0.15088148396449,0.265551411777503,-1.65668940991465,3.35284321298129,"LYN"
"462","positive regulation of heart rate (GO:0010460)","1/15",0.0815062417217352,0.186087003215088,0.0957192158944258,0.219764237982336,-1.33398976826736,3.34441330022283,"KCNQ1"
"463","negative regulation of MAPK cascade (GO:0043409)","2/81",0.076874957994776,0.185342364480556,0.0954385564220755,0.219764237982336,-1.30306520197815,3.34311163491389,"LYN;CD300A"
"464","positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.58394559837208,3.32899261437129,"CTSC"
"465","striated muscle contraction (GO:0006941)","2/62",0.048038506810462,0.16765697543485,0.0609512073350021,0.206970638245146,-1.09394068993522,3.32093303605743,"KCNQ1;RCSD1"
"466","positive regulation of filopodium assembly (GO:0051491)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.67100483199458,3.32086087580238,"DOCK11"
"467","positive regulation of endocytosis (GO:0045807)","2/65",0.0522710083115755,0.169529238912538,0.0660552287807104,0.206970638245146,-1.11800618957705,3.2995866441075,"FCER1G;CYBA"
"468","positive regulation of hydrolase activity (GO:0051345)","3/173",0.0748758321573903,0.184421861432443,0.0984466170769332,0.219764237982336,-1.27276961207517,3.29892224229877,"DOCK11;DOCK8;RGS10"
"469","positive regulation of interleukin-12 production (GO:0032735)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.65760089603748,3.29422264852176,"TLR2"
"470","positive regulation of cellular component movement (GO:0051272)","1/22",0.117254331739641,0.217687366942793,0.134691850475062,0.251653563520285,-1.53538068013916,3.29095019286028,"LYN"
"471","positive regulation of neutrophil migration (GO:1902624)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.64127724677405,3.26178194748289,"RAC2"
"472","hematopoietic progenitor cell differentiation (GO:0002244)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.54376080948875,3.24453588458198,"PTPRC"
"473","protein O-linked fucosylation (GO:0036066)","1/16",0.0866996264979388,0.186087003215088,0.101391227978214,0.219764237982336,-1.31576815872271,3.21745538259673,"MFNG"
"474","positive regulation of immune effector process (GO:0002699)","1/25",0.132149524217842,0.230737264507343,0.15088148396449,0.265551411777503,-1.58414131794871,3.20601884366558,"HLA-DMB"
"475","negative regulation of antigen receptor-mediated signaling pathway (GO:0050858)","1/18",0.0969992390013284,0.193998478002657,0.112629902230437,0.227326408171524,-1.37382100245705,3.20519603780536,"CD300A"
"476","hemopoiesis (GO:0030097)","2/77",0.0704264781774151,0.179619890792782,0.0877801665494878,0.219419341348031,-1.19636231649134,3.17417172039585,"PTPRC;TAL1"
"477","apoptotic cell clearance (GO:0043277)","1/27",0.14194097937703,0.238374163839288,0.16150776794024,0.275439604239169,-1.62099216743899,3.16473424456803,"RAC2"
"478","positive regulation of vascular endothelial growth factor production (GO:0010575)","1/25",0.132149524217842,0.230737264507343,0.15088148396449,0.265551411777503,-1.56359676075237,3.16444033248103,"C3"
"479","positive regulation of glucose transport (GO:0010828)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.57938249328768,3.13877580092079,"C3"
"480","positive regulation of leukocyte cell-cell adhesion (GO:1903039)","1/22",0.117254331739641,0.217687366942793,0.134691850475062,0.251653563520285,-1.45356594216293,3.11558767123647,"HLA-DPA1"
"481","negative regulation of peptidyl-tyrosine phosphorylation (GO:0050732)","1/28",0.146795566540971,0.244196783659838,0.166771481592884,0.280074243896447,-1.61458887607249,3.09793486836569,"CD300A"
"482","macromolecule modification (GO:0043412)","1/25",0.132149524217842,0.230737264507343,0.15088148396449,0.265551411777503,-1.52987208721172,3.09618762191616,"ST6GAL1"
"483","regulation of viral entry into host cell (GO:0046596)","1/27",0.14194097937703,0.238374163839288,0.16150776794024,0.275439604239169,-1.58576846138235,3.09596545529363,"CD4"
"484","positive regulation of protein phosphorylation (GO:0001934)","5/413",0.0850513679025525,0.186087003215088,0.121736908954586,0.240357610529239,-1.25184030316334,3.08516027286836,"C3;LYN;CD4;PTPRC;TREM2"
"485","positive regulation of granulocyte chemotaxis (GO:0071624)","1/27",0.14194097937703,0.238374163839288,0.16150776794024,0.275439604239169,-1.5798495600594,3.08440972412897,"RAC2"
"486","lamellipodium assembly (GO:0030032)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.48088041988349,3.05342370432316,"CYFIP1"
"487","cholesterol efflux (GO:0033344)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.47073887926479,3.03251288660437,"SOAT1"
"488","heterotypic cell-cell adhesion (GO:0034113)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.52562440835012,3.03194001109599,"ITGB2"
"489","regulation of intracellular signal transduction (GO:1902531)","5/423",0.0918879817507901,0.189371016254556,0.130810675706188,0.247555687357947,-1.26945549512121,3.03042515860068,"LYN;RAC2;VAV1;ARHGAP4;CMKLR1"
"490","response to alcohol (GO:0097305)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.51519516772322,3.01121352575073,"CCR5"
"491","neuron projection extension (GO:1990138)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.5944462760779,3.00769738856635,"CYFIP1"
"492","positive regulation of cell cycle G1/S phase transition (GO:1902808)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.45801356099247,3.00627458408106,"AIF1"
"493","B cell proliferation (GO:0042100)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.61813708318229,3.00195172160873,"PTPRC"
"494","NAD metabolic process (GO:0019674)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.45028666018211,2.99034250625863,"KYNU"
"495","positive regulation of phosphatase activity (GO:0010922)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.41807184418926,2.98037426336216,"CD300A"
"496","amino acid transmembrane transport (GO:0003333)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.58668263327406,2.94359774095057,"SLC7A7"
"497","lamellipodium organization (GO:0097581)","1/26",0.137059016267161,0.233291942582401,0.156211169776189,0.269013364780913,-1.47968902977743,2.94065062724954,"CYFIP1"
"498","regulation of humoral immune response (GO:0002920)","2/114",0.135931038706738,0.233291942582401,0.164469857398749,0.278869893084583,-1.46936650040321,2.93227894096309,"C3;C1QA"
"499","negative regulation of smooth muscle cell proliferation (GO:0048662)","1/28",0.146795566540971,0.244196783659838,0.166771481592884,0.280074243896447,-1.52299481791588,2.92219203332974,"AIF1"
"500","receptor clustering (GO:0043113)","1/25",0.132149524217842,0.230737264507343,0.15088148396449,0.265551411777503,-1.43083409471228,2.89575242930142,"ITGB2"
"501","regulation of leukocyte chemotaxis (GO:0002688)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.58334065365335,2.88980348569586,"LYN"
"502","regulation of protein activation cascade (GO:2000257)","2/109",0.126427407453967,0.225699329552327,0.153480141360877,0.269013364780913,-1.39334879791448,2.88156652101237,"C3;C1QA"
"503","dicarboxylic acid transport (GO:0006835)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.55131504809341,2.87798415089961,"FOLR2"
"504","positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)","3/164",0.0660354963623208,0.172436904447603,0.0873713828669638,0.219419341348031,-1.05576480208727,2.86910721278774,"CD4;TLR7;TLR2"
"505","TRIF-dependent toll-like receptor signaling pathway (GO:0035666)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.54532068232653,2.86686346352345,"CD14"
"506","Rho protein signal transduction (GO:0007266)","2/73",0.0641683053422479,0.172436904447603,0.0803201938381867,0.212257569302115,-1.04177602492714,2.86097311263773,"RAC2;ARHGAP4"
"507","regulation of NIK/NF-kappaB signaling (GO:1901222)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.51352246879466,2.85504607162305,"CD14"
"508","sensory perception of sound (GO:0007605)","2/82",0.0785154568355853,0.186087003215088,0.0973824808048202,0.219764237982336,-1.11441449626782,2.83558285420935,"KCNQ1;MYO7A"
"509","regulation of lipid biosynthetic process (GO:0046890)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.49706934626268,2.82400958302153,"C3"
"510","cardiac muscle cell action potential (GO:0086001)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.51436963674254,2.80944339352931,"KCNQ1"
"511","cardiac muscle cell action potential involved in contraction (GO:0086002)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.47984847191437,2.79152483920588,"KCNQ1"
"512","regulation of vascular endothelial growth factor production (GO:0010574)","1/28",0.146795566540971,0.244196783659838,0.166771481592884,0.280074243896447,-1.45184725589086,2.78568018411357,"C3"
"513","NAD biosynthetic process (GO:0009435)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.32340725710984,2.7814168550056,"KYNU"
"514","MyD88-independent toll-like receptor signaling pathway (GO:0002756)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.49924336416508,2.73631494882287,"CD14"
"515","regulation of neutrophil chemotaxis (GO:0090022)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.46317160708679,2.71446132132699,"RAC2"
"516","regulation of T cell receptor signaling pathway (GO:0050856)","1/27",0.14194097937703,0.238374163839288,0.16150776794024,0.275439604239169,-1.38761461016079,2.70910098349014,"CD300A"
"517","protein phosphorylation (GO:0006468)","6/471",0.0509914105554287,0.169529238912538,0.0787739256070392,0.208798357030706,-0.908498385923385,2.70378030286907,"LYN;SYK;GMFG;RPS6KA1;TLR7;TLR2"
"518","carbohydrate derivative biosynthetic process (GO:1901137)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.45399030313111,2.69742825811942,"B3GNT5"
"519","lytic vacuole organization (GO:0080171)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.41665962875329,2.67232802372608,"MYO7A"
"520","regulation of protein phosphorylation (GO:0001932)","4/262",0.0614298734867979,0.172160154994848,0.0858406249709978,0.219419341348031,-0.948662484047065,2.64663459116381,"C3;LYN;CD4;ITGB2"
"521","negative regulation of interferon-gamma production (GO:0032689)","1/21",0.112233176988482,0.211488641862665,0.129227757654668,0.245616472432198,-1.20794746102819,2.64199446248644,"HAVCR2"
"522","response to hexose (GO:0009746)","1/28",0.146795566540971,0.244196783659838,0.166771481592884,0.280074243896447,-1.36080631618309,2.61099862539038,"SLC2A5"
"523","positive regulation of calcium-mediated signaling (GO:0050850)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.38280128118641,2.60845903981237,"TREM2"
"524","regulation of heart contraction (GO:0008016)","2/96",0.10256018315694,0.201457502629704,0.125689005286288,0.243090823410844,-1.14375225403273,2.60467329870011,"ADORA3;KCNQ1"
"525","cellular response to oxidative stress (GO:0034599)","2/116",0.139776520792088,0.237000651824736,0.168904956466326,0.283116879410222,-1.31729550919842,2.59205608892219,"CYBB;CYBA"
"526","regulation of ERK1 and ERK2 cascade (GO:0070372)","4/248",0.0522233712899032,0.169529238912538,0.0736380324418112,0.208673972573913,-0.877456232515488,2.59044836505575,"LYN;CD4;SYK;TREM2"
"527","regulation of cellular biosynthetic process (GO:0031326)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.39509506918349,2.58816640955223,"C3"
"528","negative regulation of nervous system development (GO:0051961)","1/23",0.12224733706549,0.222267885573618,0.140122030573039,0.256356313730301,-1.22907702349716,2.58316216031706,"TLR2"
"529","regulation of filopodium assembly (GO:0051489)","1/37",0.18927976339328,0.276229173774605,0.212698015985829,0.313000424862089,-1.54769630615817,2.57618558411839,"DOCK11"
"530","negative regulation of endocytosis (GO:0045806)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.36197713725976,2.56917723756728,"TLR2"
"531","secondary alcohol metabolic process (GO:1902652)","1/32",0.165943186113202,0.256192989087049,0.187501511028758,0.292555549122884,-1.42862468065763,2.5659667916474,"SOAT1"
"532","positive regulation of adenylate cyclase activity (GO:0045762)","1/34",0.175356656491251,0.265600443566784,0.19767441053308,0.301479170310417,-1.47322204703503,2.56478138177312,"ADORA3"
"533","phosphatidylinositol biosynthetic process (GO:0006661)","2/99",0.107949386845399,0.207413669047927,0.131989320054217,0.249250218128135,-1.15200524510618,2.56447058402532,"INPP5D;PLCG2"
"534","cellular response to cAMP (GO:0071320)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.40438315069776,2.56318266999254,"KCNQ1"
"535","positive regulation of myeloid cell differentiation (GO:0045639)","1/30",0.156423220767892,0.249822929720046,0.177201061804324,0.286648776448172,-1.37204653513999,2.54540699987578,"TAL1"
"536","regulation of intracellular protein transport (GO:0033157)","1/34",0.175356656491251,0.265600443566784,0.19767441053308,0.301479170310417,-1.46036245147533,2.54239368309931,"LCP1"
"537","negative regulation of cell-cell adhesion (GO:0022408)","1/32",0.165943186113202,0.256192989087049,0.187501511028758,0.292555549122884,-1.39485690332975,2.50531615581267,"FXYD5"
"538","bile acid and bile salt transport (GO:0015721)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.37266461288589,2.50529219587477,"SLCO2B1"
"539","positive regulation of kinase activity (GO:0033674)","2/114",0.135931038706738,0.233291942582401,0.164469857398749,0.278869893084583,-1.25209244509543,2.49868518704137,"CD4;PTPRC"
"540","lysosome organization (GO:0007040)","1/32",0.165943186113202,0.256192989087049,0.187501511028758,0.292555549122884,-1.3902537396481,2.49704836840597,"MYO7A"
"541","bone development (GO:0060348)","1/35",0.180023825573887,0.271268778262021,0.202713518036166,0.307035965355982,-1.44902654760647,2.48459665940787,"PTPRC"
"542","regulation of cytokine-mediated signaling pathway (GO:0001959)","2/91",0.09375430429832,0.192765859304957,0.115360865975743,0.232305634001496,-1.04553398004502,2.47486017154855,"PTPRC;SYK"
"543","positive regulation of phosphorylation (GO:0042327)","3/209",0.1149571082326,0.215697772376734,0.147779461713088,0.263250862970682,-1.14311094379841,2.47277324075042,"C3;LYN;CD4"
"544","endodermal cell differentiation (GO:0035987)","1/33",0.17066315906405,0.261188834741503,0.192603806416117,0.295796421721087,-1.39654129279672,2.46917367930678,"ITGB2"
"545","regulation of heart rate by cardiac conduction (GO:0086091)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.44990004650238,2.44918989205097,"KCNQ1"
"546","positive regulation of reactive oxygen species biosynthetic process (GO:1903428)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.33646068183172,2.43921529327341,"CYBA"
"547","activation of adenylate cyclase activity (GO:0007190)","1/33",0.17066315906405,0.261188834741503,0.192603806416117,0.295796421721087,-1.37340915516969,2.42827459120294,"ADORA3"
"548","positive regulation of phospholipase C activity (GO:0010863)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.32738580851912,2.42265246425081,"PLCB2"
"549","regulation of sodium ion transmembrane transport (GO:1902305)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.3187302259049,2.40685489551435,"FXYD5"
"550","regulation of cell-substrate adhesion (GO:0010810)","1/34",0.175356656491251,0.265600443566784,0.19767441053308,0.301479170310417,-1.36699771832307,2.37985190619265,"RAC2"
"551","autophagosome maturation (GO:0097352)","1/24",0.127212349384039,0.225699329552327,0.145518506100788,0.25974905754299,-1.14722442212809,2.36545922119757,"VAMP8"
"552","regulation of interferon-beta production (GO:0032648)","1/35",0.180023825573887,0.271268778262021,0.202713518036166,0.307035965355982,-1.35147799527484,2.31733346629828,"TLR2"
"553","cellular protein modification process (GO:0006464)","9/1002",0.113712048523703,0.213817527138587,0.181516129796367,0.287089891026064,-1.06322579979955,2.3115442370561,"C3;LYN;PTPN18;PTPRC;SYK;B3GNT5;GMFG;RPS6KA1;MAN2B1"
"554","positive regulation of protein modification process (GO:0031401)","3/164",0.0660354963623208,0.172436904447603,0.0873713828669638,0.219419341348031,-0.849920248947857,2.3097117006834,"C3;LYN;CD4"
"555","carbohydrate catabolic process (GO:0016052)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.36157560411974,2.29999110277826,"MAN2B1"
"556","positive regulation of NIK/NF-kappaB signaling (GO:1901224)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.35161264937756,2.28316155090096,"CD14"
"557","negative regulation of tumor necrosis factor production (GO:0032720)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.34594784888108,2.27359249671,"HAVCR2"
"558","regulation of phosphoprotein phosphatase activity (GO:0043666)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.34409221635808,2.27045793827636,"CD300A"
"559","cellular response to lipid (GO:0071396)","3/179",0.0810464501570647,0.186087003215088,0.10613166688897,0.222658830465488,-0.901614650353594,2.26551673190297,"LYN;CD14;CCR5"
"560","negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)","1/32",0.165943186113202,0.256192989087049,0.187501511028758,0.292555549122884,-1.26047398545212,2.26394967985345,"HAVCR2"
"561","endoderm formation (GO:0001706)","1/37",0.18927976339328,0.276229173774605,0.212698015985829,0.313000424862089,-1.35325846737598,2.2525381377268,"ITGB2"
"562","positive regulation of smooth muscle cell proliferation (GO:0048661)","1/38",0.193868822508873,0.281061884362123,0.21764378986737,0.318150390503797,-1.37200586934519,2.25087650026281,"AIF1"
"563","actin polymerization or depolymerization (GO:0008154)","1/37",0.18927976339328,0.276229173774605,0.212698015985829,0.313000424862089,-1.34571044036892,2.23997422690866,"AIF1"
"564","carboxylic acid transmembrane transport (GO:1905039)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.32540494431356,2.23889115688902,"SLC7A7"
"565","cellular response to drug (GO:0035690)","1/31",0.161196589616026,0.25151240932997,0.182367328504056,0.287089891026064,-1.22316412954152,2.23243428820661,"KCNQ1"
"566","positive regulation of myeloid leukocyte differentiation (GO:0002763)","1/33",0.17066315906405,0.261188834741503,0.192603806416117,0.295796421721087,-1.25902778739451,2.22604107031077,"CD4"
"567","stem cell differentiation (GO:0048863)","1/34",0.175356656491251,0.265600443566784,0.19767441053308,0.301479170310417,-1.27545101533479,2.22047519861513,"PTPRC"
"568","positive regulation of mitotic cell cycle phase transition (GO:1901992)","1/41",0.207482085801361,0.294490702427738,0.232297487513134,0.331775760068587,-1.41092745295477,2.21898010469428,"AIF1"
"569","positive regulation of protein dephosphorylation (GO:0035307)","1/32",0.165943186113202,0.256192989087049,0.187501511028758,0.292555549122884,-1.23311581355632,2.21481139915927,"CD300A"
"570","regulation of cardiac muscle contraction (GO:0055117)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.30865914654375,2.21060393893142,"KCNQ1"
"571","regulation of ion transmembrane transport (GO:0034765)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.29459060813345,2.18683918207555,"KCNQ1"
"572","regulation of MAPK cascade (GO:0043408)","3/204",0.108973801910145,0.208925807583719,0.140497439973972,0.256509848915136,-0.98521038659833,2.18386441144852,"LYN;CD4;SYK"
"573","positive regulation of innate immune response (GO:0045089)","1/39",0.198432133937773,0.28673280437642,0.222558834064436,0.323187745836145,-1.35029382678006,2.18384118641689,"TLR2"
"574","regulation of potassium ion transmembrane transport (GO:1901379)","1/33",0.17066315906405,0.261188834741503,0.192603806416117,0.295796421721087,-1.23292349442052,2.17988702283594,"KCNQ1"
"575","regulation of sodium ion transmembrane transporter activity (GO:2000649)","1/38",0.193868822508873,0.281061884362123,0.21764378986737,0.318150390503797,-1.32116415370969,2.16746692781571,"FXYD5"
"576","regulation of synapse assembly (GO:0051963)","1/36",0.184664812688698,0.273577500279552,0.207721322414418,0.309821633431674,-1.28130278153795,2.16439321370446,"TLR2"
"577","negative regulation of cell motility (GO:2000146)","2/98",0.106144537697097,0.206393150210805,0.129881029807753,0.246326091014704,-0.956856441581617,2.14618455296233,"ADORA3;ARHGAP4"
"578","regulation of inflammatory response (GO:0050727)","3/167",0.0689257511219587,0.17945165972581,0.0910011115707986,0.219764237982336,-0.802365364895277,2.14610704119222,"TLR7;TNFAIP8L2;TLR2"
"579","regulation of complement activation (GO:0030449)","2/110",0.128315026869599,0.227197633089029,0.155666255595311,0.269013364780913,-1.04012069212379,2.13564538010108,"C3;C1QA"
"580","phosphatidylinositol metabolic process (GO:0046488)","2/113",0.134017470990534,0.233291942582401,0.162260400445799,0.276187915652424,-1.06087534165194,2.13213146203948,"INPP5D;PLCG2"
"581","phagosome maturation (GO:0090382)","1/33",0.17066315906405,0.261188834741503,0.192603806416117,0.295796421721087,-1.2027864322378,2.12660278333867,"RAB32"
"582","positive regulation of GTPase activity (GO:0043547)","3/193",0.0962628287612795,0.193998478002657,0.124936076168365,0.242166843674364,-0.9078041325177,2.12487264847595,"DOCK11;DOCK8;RGS10"
"583","regulation of acute inflammatory response (GO:0002673)","2/122",0.151450612811269,0.246177450770109,0.182328958918745,0.287089891026064,-1.11584816148623,2.10615860132752,"C3;C1QA"
"584","Wnt signaling pathway, calcium modulating pathway (GO:0007223)","1/37",0.18927976339328,0.276229173774605,0.212698015985829,0.313000424862089,-1.24960824046639,2.08000931583025,"PLCB2"
"585","regulation of defense response to virus by virus (GO:0050690)","1/29",0.151622929906135,0.246177450770109,0.172002512644055,0.283449833570727,-1.10028052160114,2.0755235853105,"CD4"
"586","organic hydroxy compound transport (GO:0015850)","1/37",0.18927976339328,0.276229173774605,0.212698015985829,0.313000424862089,-1.23884415843438,2.0620921877433,"SLCO2B1"
"587","positive regulation of B cell activation (GO:0050871)","2/120",0.147537304950237,0.244967600672091,0.177835681756826,0.287089891026064,-1.07170171958836,2.05088795258777,"PTPRC;SYK"
"588","lymphocyte proliferation (GO:0046651)","1/37",0.18927976339328,0.276229173774605,0.212698015985829,0.313000424862089,-1.2318527220583,2.05045473824325,"PTPRC"
"589","regulation of protein modification process (GO:0031399)","1/43",0.216430754959675,0.304247706652578,0.241915473199205,0.341163064813355,-1.33907544221257,2.04943437096277,"LYN"
"590","alpha-amino acid catabolic process (GO:1901606)","1/40",0.202969840907556,0.291852058821322,0.227443337377944,0.328653755160248,-1.28313393162977,2.04621095787687,"KYNU"
"591","plasma membrane bounded cell projection assembly (GO:0120031)","3/242",0.157295296914576,0.249956516561817,0.198596519552908,0.301839269786803,-1.09765106181924,2.03024873761849,"CYFIP1;FXYD5;AIF1"
"592","cellular response to retinoic acid (GO:0071300)","1/43",0.216430754959675,0.304247706652578,0.241915473199205,0.341163064813355,-1.31569994430069,2.01365853089523,"LYN"
"593","negative regulation of cytokine-mediated signaling pathway (GO:0001960)","1/41",0.207482085801361,0.294490702427738,0.232297487513134,0.331775760068587,-1.27188399557516,2.00030503038968,"PTPRC"
"594","positive regulation of cell division (GO:0051781)","1/42",0.2119690102016,0.300374764858951,0.23712147098467,0.337648696547751,-1.28301354161164,1.99035840029838,"TAL1"
"595","cognition (GO:0050890)","1/41",0.207482085801361,0.294490702427738,0.232297487513134,0.331775760068587,-1.26481992199668,1.98919528927867,"CYFIP1"
"596","negative regulation of cytokine production (GO:0001818)","2/111",0.130209333022718,0.230088781244964,0.15785844278863,0.271319198542957,-0.975614370003776,1.98889903481722,"CMKLR1;HAVCR2"
"597","JAK-STAT cascade (GO:0007259)","1/41",0.207482085801361,0.294490702427738,0.232297487513134,0.331775760068587,-1.25986867704943,1.98140841546855,"LYN"
"598","regulation of cellular amide metabolic process (GO:0034248)","1/39",0.198432133937773,0.28673280437642,0.222558834064436,0.323187745836145,-1.22130969234913,1.97523409692415,"CYFIP1"
"599","ERBB2 signaling pathway (GO:0038128)","1/40",0.202969840907556,0.291852058821322,0.227443337377944,0.328653755160248,-1.22715218484826,1.95693698508127,"PTPN18"
