fromNode	toNode	weight	direction	fromAltName	toAltName
SEMA4D	CASKIN2	0.0357272642189392	undirected	SEMA4D	CASKIN2
SEMA4D	PRKAB2	0.0313104715648948	undirected	SEMA4D	PRKAB2
SEMA4D	SIPA1L2	0.0201638187972852	undirected	SEMA4D	SIPA1L2
SEMA4D	SH3D19	0.0268706917429668	undirected	SEMA4D	SH3D19
SEMA4D	PTPDC1	0.0643844896624478	undirected	SEMA4D	PTPDC1
SEMA4D	MOSPD2	0.0244258996561901	undirected	SEMA4D	MOSPD2
SEMA4D	G2E3	0.0259533666066188	undirected	SEMA4D	G2E3
SEMA4D	IFFO1	0.038916318582008	undirected	SEMA4D	IFFO1
SEMA4D	RRAS2	0.024472631228451	undirected	SEMA4D	RRAS2
SEMA4D	PANK3	0.0318794694446069	undirected	SEMA4D	PANK3
SEMA4D	DRAM2	0.0275688111394645	undirected	SEMA4D	DRAM2
SEMA4D	ITGA6	0.0299521587455177	undirected	SEMA4D	ITGA6
SEMA4D	SH3BP5	0.0267627196460112	undirected	SEMA4D	SH3BP5
SEMA4D	TMEM132A	0.0319665412060173	undirected	SEMA4D	TMEM132A
SEMA4D	NPC2	0.0261474248042229	undirected	SEMA4D	NPC2
SEMA4D	MYORG	0.0214387715478905	undirected	SEMA4D	MYORG
SEMA4D	NAV1	0.0250686157733509	undirected	SEMA4D	NAV1
SEMA4D	GRB14	0.0732676808004022	undirected	SEMA4D	GRB14
SEMA4D	PANX1	0.0228819823368481	undirected	SEMA4D	PANX1
SEMA4D	LGI3	0.0734562036733358	undirected	SEMA4D	LGI3
SEMA4D	ARHGAP39	0.0286650661666242	undirected	SEMA4D	ARHGAP39
SEMA4D	STXBP3	0.0294940840282901	undirected	SEMA4D	STXBP3
SEMA4D	PDGFRA	0.0395892835167457	undirected	SEMA4D	PDGFRA
SEMA4D	MYCL	0.0305518646004426	undirected	SEMA4D	MYCL
DHFR	DHFR2	0.154151116478257	undirected	DHFR	DHFR2
SCRT2	LURAP1L	0.0200874946992688	undirected	SCRT2	LURAP1L
HPCAL1	KCNK3	0.0203074751685799	undirected	HPCAL1	KCNK3
HPCAL1	KCNT1	0.0343746746884693	undirected	HPCAL1	KCNT1
HPCAL1	ADGRA1	0.0215538091231011	undirected	HPCAL1	ADGRA1
HPCAL1	THRB	0.0210711390950474	undirected	HPCAL1	THRB
HPCAL1	NPAS2	0.0231606746766545	undirected	HPCAL1	NPAS2
HPCAL1	TIMP2	0.0260871738967502	undirected	HPCAL1	TIMP2
HPCAL1	GREM2	0.0209157247482628	undirected	HPCAL1	GREM2
HPCAL1	RAB3B	0.0254851696261562	undirected	HPCAL1	RAB3B
HPCAL1	SATB1	0.0331278323834294	undirected	HPCAL1	SATB1
HPCAL1	KCNF1	0.0209104318304814	undirected	HPCAL1	KCNF1
HPCAL1	KIAA1217	0.0299032701649101	undirected	HPCAL1	KIAA1217
HPCAL1	ELAVL4	0.024951016462416	undirected	HPCAL1	ELAVL4
HPCAL1	STX1A	0.0225690478133739	undirected	HPCAL1	STX1A
HPCAL1	PKNOX2	0.0229255521915184	undirected	HPCAL1	PKNOX2
HPCAL1	SERPINI1	0.0339838225001256	undirected	HPCAL1	SERPINI1
HPCAL1	ARPP21	0.0351526581977758	undirected	HPCAL1	ARPP21
HPCAL1	GRIA4	0.0380208213090599	undirected	HPCAL1	GRIA4
HPCAL1	CADM1	0.0218967064069132	undirected	HPCAL1	CADM1
NRG2	ADARB2	0.0227349213589021	undirected	NRG2	ADARB2
NRG2	CSMD1	0.0250244273626224	undirected	NRG2	CSMD1
PPP1R1A	TCEAL5	0.0233284923458534	undirected	PPP1R1A	TCEAL5
PPP1R1A	TCEAL3	0.0233284923458534	undirected	PPP1R1A	TCEAL3
PPP1R1A	NDUFB4	0.0283339186471141	undirected	PPP1R1A	NDUFB4
PPP1R1A	FAM163B	0.0317254233634758	undirected	PPP1R1A	FAM163B
PPP1R1A	RPL37A	0.0261172541157886	undirected	PPP1R1A	RPL37A
PPP1R1A	H2AFZ	0.0211334478886485	undirected	PPP1R1A	H2AFZ
PPP1R1A	TCEAL6	0.025097370848682	undirected	PPP1R1A	TCEAL6
PPP1R1A	RPS18	0.0262256796957673	undirected	PPP1R1A	RPS18
PPP1R1A	RPL18A	0.0205690354834217	undirected	PPP1R1A	RPL18A
PPP1R1A	RPL17	0.0315743657573294	undirected	PPP1R1A	RPL17
PPP1R1A	RPS16	0.0270865136872457	undirected	PPP1R1A	RPS16
PPP1R1A	EPHA7	0.028613552517209	undirected	PPP1R1A	EPHA7
PPP1R1A	RPL28	0.0201544450405754	undirected	PPP1R1A	RPL28
PPP1R1A	RPS6	0.0287407346636336	undirected	PPP1R1A	RPS6
PPP1R1A	RPL14	0.0368206730266134	undirected	PPP1R1A	RPL14
PPP1R1A	RPL32	0.0200335326151944	undirected	PPP1R1A	RPL32
PPP1R1A	RPSA	0.0214448582490411	undirected	PPP1R1A	RPSA
PPP1R1A	CADM2	0.0253299628820803	undirected	PPP1R1A	CADM2
PPP1R1A	RPL21	0.0244583877316353	undirected	PPP1R1A	RPL21
PPP1R1A	RPL23	0.0222106766789401	undirected	PPP1R1A	RPL23
PPP1R1A	KIAA1211L	0.0222316244977932	undirected	PPP1R1A	KIAA1211L
HPGDS	PLEKHB1	0.0227964261776673	undirected	HPGDS	PLEKHB1
HPGDS	SELPLG	0.0264069629232096	undirected	HPGDS	SELPLG
HPGDS	CSF1	0.0217816189155183	undirected	HPGDS	CSF1
HPGDS	APOE	0.0217417498002866	undirected	HPGDS	APOE
PIGA	GJC3	0.0241952712828827	undirected	PIGA	GJC3
PIGA	TSPAN15	0.0206291305305769	undirected	PIGA	TSPAN15
PIGA	TBC1D16	0.0210851658991706	undirected	PIGA	TBC1D16
PIGA	PHLDB1	0.0392434397644238	undirected	PIGA	PHLDB1
PIGA	MAP4K4	0.0296137974435257	undirected	PIGA	MAP4K4
PIGA	CERS2	0.0359911940124257	undirected	PIGA	CERS2
PIGA	TP53INP2	0.0333422088188038	undirected	PIGA	TP53INP2
PIGA	PACS2	0.0233004366266633	undirected	PIGA	PACS2
PIGA	LLGL1	0.0213629369639098	undirected	PIGA	LLGL1
PIGA	LGI3	0.0230196131975637	undirected	PIGA	LGI3
GSTM4	CSMD1	0.0229432818546501	undirected	GSTM4	CSMD1
TJAP1	ICK	0.0242437166604049	undirected	TJAP1	ICK
TJAP1	TSPAN15	0.0229004531494526	undirected	TJAP1	TSPAN15
TJAP1	TRAF3	0.0258402083329388	undirected	TJAP1	TRAF3
TJAP1	LAMC1	0.024432830576473	undirected	TJAP1	LAMC1
TJAP1	SH3GL3	0.022871002643892	undirected	TJAP1	SH3GL3
TJAP1	TBC1D16	0.0236196032538038	undirected	TJAP1	TBC1D16
TJAP1	PHLDB1	0.0274296827896966	undirected	TJAP1	PHLDB1
TJAP1	MAP4K4	0.0273870444657406	undirected	TJAP1	MAP4K4
TJAP1	CERS2	0.0329422503879501	undirected	TJAP1	CERS2
TJAP1	TP53INP2	0.0342559406477848	undirected	TJAP1	TP53INP2
TJAP1	SH3GL1	0.0217186592673013	undirected	TJAP1	SH3GL1
TJAP1	PACS2	0.020178041113158	undirected	TJAP1	PACS2
TJAP1	TNS3	0.0227426335516467	undirected	TJAP1	TNS3
TJAP1	LLGL1	0.029497605776359	undirected	TJAP1	LLGL1
TJAP1	DNM2	0.0206666996851527	undirected	TJAP1	DNM2
TJAP1	ARHGAP39	0.0206364922184738	undirected	TJAP1	ARHGAP39
DHCR24	ICK	0.0302529812402645	undirected	DHCR24	ICK
DHCR24	HTT	0.0210389880080955	undirected	DHCR24	HTT
DHCR24	SLC29A3	0.0241179220045065	undirected	DHCR24	SLC29A3
DHCR24	TRAF3	0.0234260401660784	undirected	DHCR24	TRAF3
DHCR24	LAMC1	0.020303605212282	undirected	DHCR24	LAMC1
DHCR24	ATP8A1	0.0200347284588727	undirected	DHCR24	ATP8A1
DHCR24	KNDC1	0.0231354937131314	undirected	DHCR24	KNDC1
DHCR24	CERS2	0.021205692846345	undirected	DHCR24	CERS2
DHCR24	TP53INP2	0.0227651918853222	undirected	DHCR24	TP53INP2
DHCR24	TNS3	0.0209832922288016	undirected	DHCR24	TNS3
DHCR24	LLGL1	0.0219025027475062	undirected	DHCR24	LLGL1
DHCR24	DNM2	0.0215843307816652	undirected	DHCR24	DNM2
DHCR24	UBR4	0.0211722192811666	undirected	DHCR24	UBR4
WIPF1	PLEKHB1	0.0326845556427002	undirected	WIPF1	PLEKHB1
WIPF1	SELPLG	0.0237411800908812	undirected	WIPF1	SELPLG
WIPF1	PHLDB1	0.0214577164167306	undirected	WIPF1	PHLDB1
WIPF1	CSF1	0.0204001587818161	undirected	WIPF1	CSF1
WIPF1	PDE8A	0.0206955972118854	undirected	WIPF1	PDE8A
BUB1	TBC1D16	0.0240883774774069	undirected	BUB1	TBC1D16
BUB1	PHLDB1	0.023826351930782	undirected	BUB1	PHLDB1
BUB1	MAP4K4	0.0298096405521006	undirected	BUB1	MAP4K4
BUB1	CERS2	0.0261689859571069	undirected	BUB1	CERS2
BUB1	TP53INP2	0.0248347114326896	undirected	BUB1	TP53INP2
MLIP	ARHGAP32	0.0205909603579025	undirected	MLIP	ARHGAP32
UFL1	KCNA1	0.0266452844779869	undirected	UFL1	KCNA1
UFL1	STXBP5L	0.0228272214141651	undirected	UFL1	STXBP5L
UFL1	HIPK1	0.0274760591231453	undirected	UFL1	HIPK1
UFL1	TNR	0.0210989394810297	undirected	UFL1	TNR
UFL1	HTT	0.034582622464594	undirected	UFL1	HTT
UFL1	LYST	0.0291458547529179	undirected	UFL1	LYST
UFL1	ALDH5A1	0.0205061453015097	undirected	UFL1	ALDH5A1
UFL1	MRS2	0.0221609469636755	undirected	UFL1	MRS2
UFL1	DPP8	0.0223819510477974	undirected	UFL1	DPP8
UFL1	ATP8A1	0.0284399016572867	undirected	UFL1	ATP8A1
UFL1	VPS13B	0.0259106450668795	undirected	UFL1	VPS13B
UFL1	NKTR	0.0208662662747179	undirected	UFL1	NKTR
UFL1	USF3	0.0280850984345841	undirected	UFL1	USF3
UFL1	KIAA1109	0.0267938690127348	undirected	UFL1	KIAA1109
UFL1	CHD8	0.0205896414571384	undirected	UFL1	CHD8
UFL1	VPS13C	0.0273752574199776	undirected	UFL1	VPS13C
UFL1	VPS13D	0.029053805866624	undirected	UFL1	VPS13D
UFL1	UBR1	0.0206976594395348	undirected	UFL1	UBR1
UFL1	CAMSAP2	0.0318021649232509	undirected	UFL1	CAMSAP2
UFL1	MDN1	0.0257217260365187	undirected	UFL1	MDN1
UFL1	UBR4	0.0229528900704046	undirected	UFL1	UBR4
UFL1	SMG1	0.0302143940340136	undirected	UFL1	SMG1
SNX33	GJC3	0.0263099302874224	undirected	SNX33	GJC3
SNX33	TSPAN15	0.0239317079954897	undirected	SNX33	TSPAN15
SNX33	PHLDB1	0.0363975509735485	undirected	SNX33	PHLDB1
SNX33	MAP4K4	0.0255183841055651	undirected	SNX33	MAP4K4
SNX33	SLC12A2	0.0226495459888849	undirected	SNX33	SLC12A2
SNX33	CERS2	0.035588300007771	undirected	SNX33	CERS2
SNX33	TP53INP2	0.0335424235352415	undirected	SNX33	TP53INP2
SNX33	PACS2	0.0226542193222776	undirected	SNX33	PACS2
SNX33	LLGL1	0.0210568591149333	undirected	SNX33	LLGL1
PLXNA3	ADGRA1	0.0205504697873081	undirected	PLXNA3	ADGRA1
PLXNA3	TIMP2	0.0245474233628351	undirected	PLXNA3	TIMP2
MANF	PDIA4	0.0218440823722549	undirected	MANF	PDIA4
MANF	PDIA6	0.0287112356470107	undirected	MANF	PDIA6
MANF	DNAJB11	0.0259234270517047	undirected	MANF	DNAJB11
KCNK3	KCNT1	0.0414872225283113	undirected	KCNK3	KCNT1
KCNK3	TBR1	0.0219509498679621	undirected	KCNK3	TBR1
KCNK3	BTBD11	0.0212188810890516	undirected	KCNK3	BTBD11
KCNK3	THRB	0.0224376432068512	undirected	KCNK3	THRB
KCNK3	RORA	0.0251573329577792	undirected	KCNK3	RORA
KCNK3	NPAS2	0.0289893653008643	undirected	KCNK3	NPAS2
KCNK3	DOK5	0.0222244788779753	undirected	KCNK3	DOK5
KCNK3	FNBP1L	0.0203702501167381	undirected	KCNK3	FNBP1L
KCNK3	SATB1	0.0450747803087421	undirected	KCNK3	SATB1
KCNK3	PITPNM3	0.0233071348698725	undirected	KCNK3	PITPNM3
KCNK3	GARNL3	0.0293753387633754	undirected	KCNK3	GARNL3
KCNK3	GRIK3	0.0203780691707148	undirected	KCNK3	GRIK3
KCNK3	ZMAT4	0.0259471651978406	undirected	KCNK3	ZMAT4
KCNK3	KIAA1217	0.037043485943086	undirected	KCNK3	KIAA1217
KCNK3	ELAVL4	0.021396877422886	undirected	KCNK3	ELAVL4
KCNK3	HECW2	0.0249508323457945	undirected	KCNK3	HECW2
KCNK3	STX1A	0.0256522630207199	undirected	KCNK3	STX1A
KCNK3	HLF	0.0327780988640507	undirected	KCNK3	HLF
KCNK3	ASAP1	0.0323223712481883	undirected	KCNK3	ASAP1
KCNK3	PKNOX2	0.025254288044047	undirected	KCNK3	PKNOX2
KCNK3	SERPINI1	0.0387168618997513	undirected	KCNK3	SERPINI1
KCNK3	ELMO1	0.0226859423303862	undirected	KCNK3	ELMO1
KCNK3	ARPP21	0.0354614568140183	undirected	KCNK3	ARPP21
KCNK3	GRIA4	0.0358994445626544	undirected	KCNK3	GRIA4
KCNK3	CDS1	0.0281149364808318	undirected	KCNK3	CDS1
KCNK3	CACNG3	0.0212372352262734	undirected	KCNK3	CACNG3
KCNK3	KCNC4	0.0204888303914209	undirected	KCNK3	KCNC4
KCNK3	CYB561	0.0269778679787951	undirected	KCNK3	CYB561
KCNK3	ARHGAP32	0.0259651230293519	undirected	KCNK3	ARHGAP32
KCNK3	KCNJ9	0.0208798740964474	undirected	KCNK3	KCNJ9
KCNT1	EFCAB6	0.0244978064991503	undirected	KCNT1	EFCAB6
KCNT1	TBR1	0.0418084633289374	undirected	KCNT1	TBR1
KCNT1	TMEM132D	0.0213119810253105	undirected	KCNT1	TMEM132D
KCNT1	BTBD11	0.0399082312993624	undirected	KCNT1	BTBD11
KCNT1	PPP1R26	0.0353377451859801	undirected	KCNT1	PPP1R26
KCNT1	HRASLS	0.0234710398957148	undirected	KCNT1	HRASLS
KCNT1	ADGRA1	0.0219023757459255	undirected	KCNT1	ADGRA1
KCNT1	THRB	0.0329123169323496	undirected	KCNT1	THRB
KCNT1	STMN1	0.0310384005097447	undirected	KCNT1	STMN1
KCNT1	RORA	0.0227688325846534	undirected	KCNT1	RORA
KCNT1	NPAS2	0.040175598756442	undirected	KCNT1	NPAS2
KCNT1	DOK5	0.0422063550568206	undirected	KCNT1	DOK5
KCNT1	TBC1D8	0.0379120951354768	undirected	KCNT1	TBC1D8
KCNT1	RIMS4	0.0258927047533262	undirected	KCNT1	RIMS4
KCNT1	CD34	0.0201416749324695	undirected	KCNT1	CD34
KCNT1	KIAA1324L	0.0222903633614039	undirected	KCNT1	KIAA1324L
KCNT1	FNBP1L	0.0536156525092161	undirected	KCNT1	FNBP1L
KCNT1	GREM2	0.0303292359672931	undirected	KCNT1	GREM2
KCNT1	RELN	0.0242592741588939	undirected	KCNT1	RELN
KCNT1	LDB2	0.0280265621157492	undirected	KCNT1	LDB2
KCNT1	MYL6B	0.0263190425567304	undirected	KCNT1	MYL6B
KCNT1	DUSP26	0.0394207339422558	undirected	KCNT1	DUSP26
KCNT1	GRB10	0.040199673057847	undirected	KCNT1	GRB10
KCNT1	RAB3B	0.0369456475052971	undirected	KCNT1	RAB3B
KCNT1	FMN1	0.0271480835235739	undirected	KCNT1	FMN1
KCNT1	SATB1	0.0604090986178425	undirected	KCNT1	SATB1
KCNT1	TM6SF1	0.0324607358014306	undirected	KCNT1	TM6SF1
KCNT1	GLS2	0.0312120744533679	undirected	KCNT1	GLS2
KCNT1	OLFM3	0.0244651336801894	undirected	KCNT1	OLFM3
KCNT1	PCDH15	0.0232745874493992	undirected	KCNT1	PCDH15
KCNT1	PITPNM3	0.0568262841406291	undirected	KCNT1	PITPNM3
KCNT1	DPY19L1	0.0373038830789382	undirected	KCNT1	DPY19L1
KCNT1	LRRK2	0.0210476475498014	undirected	KCNT1	LRRK2
KCNT1	CDKL4	0.0231914427734493	undirected	KCNT1	CDKL4
KCNT1	GARNL3	0.0539168316003217	undirected	KCNT1	GARNL3
KCNT1	OSBPL10	0.0239186196573355	undirected	KCNT1	OSBPL10
KCNT1	TMEM164	0.0267830285002405	undirected	KCNT1	TMEM164
KCNT1	ARPP19	0.0254200794066343	undirected	KCNT1	ARPP19
KCNT1	CAMK2N1	0.0246290852252641	undirected	KCNT1	CAMK2N1
KCNT1	GRIK3	0.0522491094269278	undirected	KCNT1	GRIK3
KCNT1	LZTS1	0.0254872806553655	undirected	KCNT1	LZTS1
KCNT1	KCNF1	0.0344257185629574	undirected	KCNT1	KCNF1
KCNT1	INTU	0.0238679364928202	undirected	KCNT1	INTU
KCNT1	MAPK11	0.0313419713833482	undirected	KCNT1	MAPK11
KCNT1	ZMAT4	0.0338647239861548	undirected	KCNT1	ZMAT4
KCNT1	GALNT13	0.0273920502037741	undirected	KCNT1	GALNT13
KCNT1	KIAA1217	0.0444249714542862	undirected	KCNT1	KIAA1217
KCNT1	ELAVL4	0.0358975505024325	undirected	KCNT1	ELAVL4
KCNT1	GAP43	0.0226934724833631	undirected	KCNT1	GAP43
KCNT1	KLF6	0.0217976509287903	undirected	KCNT1	KLF6
KCNT1	HECW2	0.0411529542623068	undirected	KCNT1	HECW2
KCNT1	STX1A	0.0461061035363665	undirected	KCNT1	STX1A
KCNT1	PLEKHA7	0.0275500758060544	undirected	KCNT1	PLEKHA7
KCNT1	FAM124A	0.0255100327740947	undirected	KCNT1	FAM124A
KCNT1	CUX1	0.0298453837674032	undirected	KCNT1	CUX1
KCNT1	SLC35F1	0.0326116027949599	undirected	KCNT1	SLC35F1
KCNT1	FUT9	0.0285700025967006	undirected	KCNT1	FUT9
KCNT1	HLF	0.0431209018908822	undirected	KCNT1	HLF
KCNT1	ASAP1	0.0546409161328289	undirected	KCNT1	ASAP1
KCNT1	USP35	0.0228112089449298	undirected	KCNT1	USP35
KCNT1	PRRG3	0.0459404138249376	undirected	KCNT1	PRRG3
KCNT1	NGEF	0.0366009630463435	undirected	KCNT1	NGEF
KCNT1	PKNOX2	0.0381399551003614	undirected	KCNT1	PKNOX2
KCNT1	SERPINI1	0.0389246006199584	undirected	KCNT1	SERPINI1
KCNT1	ASTN2	0.0264042420261415	undirected	KCNT1	ASTN2
KCNT1	GRM3	0.0284401629047341	undirected	KCNT1	GRM3
KCNT1	HS6ST2	0.0404874196076837	undirected	KCNT1	HS6ST2
KCNT1	ELMO1	0.0454603249791323	undirected	KCNT1	ELMO1
KCNT1	TIMM22	0.0203969946532548	undirected	KCNT1	TIMM22
KCNT1	RUNX1T1	0.0226722647611857	undirected	KCNT1	RUNX1T1
KCNT1	ARPP21	0.0496828333199133	undirected	KCNT1	ARPP21
KCNT1	GRIA4	0.0492209984745805	undirected	KCNT1	GRIA4
KCNT1	SLC8A3	0.0282746052638118	undirected	KCNT1	SLC8A3
KCNT1	ASIC1	0.0299336437507015	undirected	KCNT1	ASIC1
KCNT1	CDS1	0.0549290578377767	undirected	KCNT1	CDS1
KCNT1	CXXC4	0.0240249257726728	undirected	KCNT1	CXXC4
KCNT1	TENM3	0.0245080002332225	undirected	KCNT1	TENM3
KCNT1	SGSM1	0.0320703646089997	undirected	KCNT1	SGSM1
KCNT1	CACNG3	0.0363452444274697	undirected	KCNT1	CACNG3
KCNT1	KCNC4	0.0290865791010322	undirected	KCNT1	KCNC4
KCNT1	CYB561	0.0449670853658085	undirected	KCNT1	CYB561
KCNT1	ARHGAP32	0.047699745513792	undirected	KCNT1	ARHGAP32
KCNT1	TMEM130	0.0287111442355568	undirected	KCNT1	TMEM130
KCNT1	MTCL1	0.0301591860395035	undirected	KCNT1	MTCL1
KCNT1	PCGF5	0.0285740277996055	undirected	KCNT1	PCGF5
KCNT1	PTPRT	0.0381190246370688	undirected	KCNT1	PTPRT
KCNT1	CAMK1	0.0336667246643664	undirected	KCNT1	CAMK1
KCNT1	CLDN12	0.0210493541126426	undirected	KCNT1	CLDN12
KCNT1	KCNJ9	0.0377451974104341	undirected	KCNT1	KCNJ9
KCNT1	PRKAR2B	0.0296333291042267	undirected	KCNT1	PRKAR2B
ATR	KCNA1	0.0237147329560548	undirected	ATR	KCNA1
ATR	STXBP5L	0.0206027608539382	undirected	ATR	STXBP5L
ATR	HIPK1	0.0206807557081127	undirected	ATR	HIPK1
ATR	HTT	0.0252106600934036	undirected	ATR	HTT
ATR	LYST	0.0300668118811818	undirected	ATR	LYST
ATR	ATP8A1	0.0205456759848579	undirected	ATR	ATP8A1
ATR	VPS13B	0.0233867107237072	undirected	ATR	VPS13B
ATR	NKTR	0.0233514834312511	undirected	ATR	NKTR
ATR	USF3	0.026249335107832	undirected	ATR	USF3
ATR	KIAA1109	0.0225927746188008	undirected	ATR	KIAA1109
ATR	VPS13C	0.0235090644496872	undirected	ATR	VPS13C
ATR	VPS13D	0.0260264693639355	undirected	ATR	VPS13D
ATR	CAMSAP2	0.0242544169295428	undirected	ATR	CAMSAP2
ATR	MDN1	0.0250778023822229	undirected	ATR	MDN1
ATR	SMG1	0.0280722468016426	undirected	ATR	SMG1
KCTD15	TBC1D16	0.0267732640733112	undirected	KCTD15	TBC1D16
KCTD15	PHLDB1	0.022131341103629	undirected	KCTD15	PHLDB1
KCTD15	MAP4K4	0.0326017962102871	undirected	KCTD15	MAP4K4
KCTD15	ORAI2	0.0251602897094606	undirected	KCTD15	ORAI2
KCTD15	CERS2	0.0246881962854747	undirected	KCTD15	CERS2
KCTD15	TP53INP2	0.026774213967092	undirected	KCTD15	TP53INP2
KCTD15	LLGL1	0.0204222859093654	undirected	KCTD15	LLGL1
SHC3	KCNA1	0.0418765187864245	undirected	SHC3	KCNA1
SHC3	STXBP5L	0.0274493885783004	undirected	SHC3	STXBP5L
SHC3	HIPK1	0.0498606601146559	undirected	SHC3	HIPK1
SHC3	TNR	0.0458383898699887	undirected	SHC3	TNR
SHC3	KLHL11	0.0305454217697896	undirected	SHC3	KLHL11
SHC3	ZDHHC23	0.0269947491406857	undirected	SHC3	ZDHHC23
SHC3	KIAA0355	0.0273762674468648	undirected	SHC3	KIAA0355
SHC3	HTT	0.0683911924902186	undirected	SHC3	HTT
SHC3	LYST	0.0294412455105916	undirected	SHC3	LYST
SHC3	ALDH5A1	0.0352764673837248	undirected	SHC3	ALDH5A1
SHC3	MRS2	0.0401980689769665	undirected	SHC3	MRS2
SHC3	DPP8	0.0439325908869138	undirected	SHC3	DPP8
SHC3	FAXC	0.0381891338750235	undirected	SHC3	FAXC
SHC3	ATP8A1	0.0472709870088732	undirected	SHC3	ATP8A1
SHC3	DST	0.0345584961553685	undirected	SHC3	DST
SHC3	VPS13B	0.0404843083346568	undirected	SHC3	VPS13B
SHC3	ANKRD52	0.0336038831164411	undirected	SHC3	ANKRD52
SHC3	NKTR	0.031057480906474	undirected	SHC3	NKTR
SHC3	USF3	0.0416817406736513	undirected	SHC3	USF3
SHC3	FAM173B	0.0210158507189355	undirected	SHC3	FAM173B
SHC3	KIAA1109	0.049179459597512	undirected	SHC3	KIAA1109
SHC3	FAT1	0.0283678755410736	undirected	SHC3	FAT1
SHC3	SOS1	0.0254807435347805	undirected	SHC3	SOS1
SHC3	GABRB2	0.0300943509711419	undirected	SHC3	GABRB2
SHC3	KCNJ6	0.0240954832205671	undirected	SHC3	KCNJ6
SHC3	SPTBN2	0.0334410386794033	undirected	SHC3	SPTBN2
SHC3	CHD8	0.0399609350052903	undirected	SHC3	CHD8
SHC3	AP1G1	0.0203503511341504	undirected	SHC3	AP1G1
SHC3	ADGRL1	0.0267719670376151	undirected	SHC3	ADGRL1
SHC3	VPS13C	0.0333757911542059	undirected	SHC3	VPS13C
SHC3	VPS13D	0.0561832518829141	undirected	SHC3	VPS13D
SHC3	BTBD8	0.026921465083876	undirected	SHC3	BTBD8
SHC3	UBR1	0.0291135069110967	undirected	SHC3	UBR1
SHC3	NAA25	0.0221395184061539	undirected	SHC3	NAA25
SHC3	CAMSAP2	0.0564888426167727	undirected	SHC3	CAMSAP2
SHC3	MDN1	0.0390872794902929	undirected	SHC3	MDN1
SHC3	PPP1R12B	0.020272046982229	undirected	SHC3	PPP1R12B
SHC3	NWD1	0.0368081273063943	undirected	SHC3	NWD1
SHC3	UBR4	0.0526689821656364	undirected	SHC3	UBR4
SHC3	ABCA3	0.0337125404134281	undirected	SHC3	ABCA3
SHC3	KLF12	0.021369764978186	undirected	SHC3	KLF12
SHC3	SMG1	0.049138075217463	undirected	SHC3	SMG1
SHC3	ATP2B3	0.022623641154321	undirected	SHC3	ATP2B3
PIGY	PHLDB1	0.022464928979698	undirected	PIGY	PHLDB1
PIGY	CERS2	0.0247594231815824	undirected	PIGY	CERS2
PIGY	TP53INP2	0.0242892957216145	undirected	PIGY	TP53INP2
ASXL3	KCNA1	0.0285041040412935	undirected	ASXL3	KCNA1
ASXL3	HIPK1	0.0267143170277385	undirected	ASXL3	HIPK1
ASXL3	TNR	0.0315436804014884	undirected	ASXL3	TNR
ASXL3	HTT	0.039237134823053	undirected	ASXL3	HTT
ASXL3	LYST	0.0244514145933766	undirected	ASXL3	LYST
ASXL3	MRS2	0.0212652149763752	undirected	ASXL3	MRS2
ASXL3	TBC1D16	0.0230289195862766	undirected	ASXL3	TBC1D16
ASXL3	DPP8	0.0234685403756158	undirected	ASXL3	DPP8
ASXL3	ATP8A1	0.0269717728764174	undirected	ASXL3	ATP8A1
ASXL3	MAP4K4	0.0271673597330087	undirected	ASXL3	MAP4K4
ASXL3	VPS13B	0.0257999906013597	undirected	ASXL3	VPS13B
ASXL3	USF3	0.0300957554218777	undirected	ASXL3	USF3
ASXL3	KIAA1109	0.0258111190931594	undirected	ASXL3	KIAA1109
ASXL3	FAT1	0.022200902760086	undirected	ASXL3	FAT1
ASXL3	GABRB2	0.0222304504404811	undirected	ASXL3	GABRB2
ASXL3	KCNJ6	0.0243685283630493	undirected	ASXL3	KCNJ6
ASXL3	SPTBN2	0.026239420205085	undirected	ASXL3	SPTBN2
ASXL3	CHD8	0.0207461800657005	undirected	ASXL3	CHD8
ASXL3	VPS13C	0.0232080478104323	undirected	ASXL3	VPS13C
ASXL3	VPS13D	0.0309135856556312	undirected	ASXL3	VPS13D
ASXL3	CAMSAP2	0.032598338352045	undirected	ASXL3	CAMSAP2
ASXL3	MDN1	0.0229261705637799	undirected	ASXL3	MDN1
ASXL3	NWD1	0.0213747534082371	undirected	ASXL3	NWD1
ASXL3	UBR4	0.0275262977518032	undirected	ASXL3	UBR4
ASXL3	SMG1	0.0286025576029691	undirected	ASXL3	SMG1
TOX2	BTBD11	0.0204499031202944	undirected	TOX2	BTBD11
TOX2	ADGRA1	0.0346140804417281	undirected	TOX2	ADGRA1
TOX2	TIMP2	0.0533780905898727	undirected	TOX2	TIMP2
TOX2	PLXNC1	0.0295643333118359	undirected	TOX2	PLXNC1
TOX2	PARM1	0.0220811664245363	undirected	TOX2	PARM1
TOX2	RAB3B	0.024346812236162	undirected	TOX2	RAB3B
TOX2	LHX6	0.0203482762068323	undirected	TOX2	LHX6
TOX2	PCDH15	0.0217051343484507	undirected	TOX2	PCDH15
TOX2	ELAVL4	0.0207483564105935	undirected	TOX2	ELAVL4
TOX2	RXRA	0.0333435010554348	undirected	TOX2	RXRA
TOX2	SERPINI1	0.0248894254882203	undirected	TOX2	SERPINI1
TOX2	TSPAN9	0.0231623625491097	undirected	TOX2	TSPAN9
